#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1965     -0.6904   -0.770001   0.0021308
        1966     -0.6904   -0.769961   0.0021301
        1967     -0.7688    -0.76996  0.00212902
        1968     -0.7704   -0.769961  0.00212794
        1969     -0.6848   -0.769917   0.0021273
        1970     -0.7624   -0.769914  0.00212622
        1971      -0.764   -0.769911  0.00212514
        1972     -0.7656   -0.769908  0.00212407
        1973     -0.6864   -0.769866  0.00212341
        1974     -0.7656   -0.769864  0.00212234
        1975     -0.6856   -0.769821  0.00212169
        1976      -0.684   -0.769778  0.00212106
        1977     -0.6832   -0.769734  0.00212044
        1978     -0.6832    -0.76969  0.00211982
        1979      -0.768   -0.769689  0.00211875
        1980      -0.844   -0.769727  0.00211801
        1981     -0.8456   -0.769765  0.00211729
        1982     -0.7632   -0.769762  0.00211622
        1983     -0.6832   -0.769718  0.00211561
        1984     -0.6832   -0.769675  0.00211499
        1985     -0.6824   -0.769631  0.00211438
        1986     -0.7648   -0.769628  0.00211332
        1987     -0.7648   -0.769626  0.00211225
        1988     -0.7648   -0.769623  0.00211119
        1989     -0.7672   -0.769622  0.00211013
        1990     -0.7688   -0.769622  0.00210907
        1991     -0.7704   -0.769622  0.00210801
        1992     -0.6888   -0.769582  0.00210735
        1993      -0.688   -0.769541  0.00210669
        1994     -0.6856   -0.769498  0.00210605
        1995     -0.6872   -0.769457   0.0021054
        1996     -0.6056   -0.769375  0.00210594
        1997     -0.6032   -0.769292  0.00210653
        1998     -0.5992   -0.769207   0.0021072
        1999     -0.6784   -0.769161  0.00210663
        2000      -0.676   -0.769115  0.00210609
        2001     -0.7624   -0.769111  0.00210504
        2002     -0.6824   -0.769068  0.00210444
        2003     -0.6016   -0.768985  0.00210505
        2004     -0.6824   -0.768941  0.00210444
        2005     -0.6048   -0.768859  0.00210498
        2006     -0.6032   -0.768777  0.00210555
        2007     -0.6832   -0.768734  0.00210494
        2008       -0.68    -0.76869  0.00210435
        2009     -0.5976   -0.768605  0.00210503
        2010     -0.6776    -0.76856  0.00210447
        2011     -0.6776   -0.768514   0.0021039
        2012     -0.7576   -0.768509  0.00210287
        2013      -0.756   -0.768503  0.00210183
        2014     -0.6744   -0.768456  0.00210131
        2015     -0.5944    -0.76837  0.00210204
        2016      -0.672   -0.768322  0.00210154
        2017     -0.7512   -0.768313  0.00210051
        2018     -0.7528   -0.768306  0.00209949
        2019     -0.6704   -0.768257  0.00209901
        2020      -0.748   -0.768247  0.00209799
        2021     -0.8272   -0.768276  0.00209716
        2022     -0.7504   -0.768267  0.00209614
        2023      -0.832   -0.768299  0.00209534
        2024     -0.7528   -0.768291  0.00209432
        2025     -0.8376   -0.768326  0.00209356
        2026     -0.8344   -0.768358  0.00209278
        2027     -0.7536   -0.768351  0.00209176
        2028      -0.832   -0.768382  0.00209097
        2029      -0.752   -0.768374  0.00208995
        2030     -0.6696   -0.768326  0.00208949
        2031     -0.5936   -0.768239  0.00209023
        2032     -0.5976   -0.768156  0.00209089
        2033     -0.7608   -0.768152  0.00208986
        2034     -0.6016    -0.76807  0.00209044
        2035     -0.6008   -0.767988  0.00209103
        2036     -0.5968   -0.767904  0.00209169
        2037      -0.676   -0.767859  0.00209115
        2038     -0.6752   -0.767813  0.00209062
        2039     -0.6736   -0.767767   0.0020901
        2040     -0.5928   -0.767681  0.00209084
        2041     -0.6728   -0.767635  0.00209033
        2042     -0.6744   -0.767589  0.00208981
        2043     -0.6736   -0.767543  0.00208929
        2044      -0.676   -0.767498  0.00208875
        2045     -0.6784   -0.767455  0.00208818
        2046      -0.676    -0.76741  0.00208764
        2047     -0.6752   -0.767365   0.0020871
        2048     -0.7552   -0.767359  0.00208609
        2049     -0.7536   -0.767352  0.00208509
        2050     -0.6704   -0.767305   0.0020846
        2051      -0.672   -0.767259  0.00208411
        2052      -0.752   -0.767251   0.0020831
        2053     -0.8304   -0.767282  0.00208232
        2054     -0.7496   -0.767273  0.00208132
        2055      -0.752   -0.767266  0.00208032
        2056     -0.7544    -0.76726  0.00207932
        2057     -0.7576   -0.767255  0.00207831
        2058      -0.836   -0.767288  0.00207757
        2059     -0.7536   -0.767282  0.00207657
        2060      -0.832   -0.767313   0.0020758
        2061     -0.7528   -0.767306  0.00207481
        2062     -0.7512   -0.767298  0.00207382
        2063     -0.7536   -0.767292  0.00207282
        2064     -0.7568   -0.767286  0.00207182
        2065     -0.8368    -0.76732  0.00207109
        2066     -0.8344   -0.767353  0.00207035
        2067     -0.9136   -0.767423  0.00207055
        2068     -0.9136   -0.767494  0.00207076
        2069     -0.9144   -0.767565  0.00207097
        2070     -0.9152   -0.767636   0.0020712
        2071      -0.836   -0.767669  0.00207046
        2072     -0.8384   -0.767703  0.00206975
        2073     -0.8384   -0.767738  0.00206903
        2074     -0.7568   -0.767732  0.00206804
        2075     -0.9168   -0.767804  0.00206829
        2076     -0.6784   -0.767761  0.00206774
        2077     -0.8384   -0.767795  0.00206702
        2078     -0.8376   -0.767829   0.0020663
        2079     -0.8392   -0.767863  0.00206559
        2080     -0.8392   -0.767897  0.00206489
        2081       -0.84   -0.767932  0.00206418
        2082     -0.8432   -0.767968  0.00206351
        2083       -0.76   -0.767964  0.00206252
        2084     -0.8384   -0.767998  0.00206181
        2085     -0.8392   -0.768032   0.0020611
        2086     -0.8392   -0.768066   0.0020604
        2087     -0.8384     -0.7681  0.00205969
        2088     -0.8416   -0.768135    0.002059
        2089     -0.7608   -0.768132  0.00205802
        2090     -0.7648    -0.76813  0.00205703
        2091      -0.764   -0.768128  0.00205605
        2092     -0.6856   -0.768089  0.00205545
        2093     -0.7688   -0.768089  0.00205446
        2094     -0.7696    -0.76809  0.00205348
        2095     -0.7712   -0.768091   0.0020525
        2096     -0.7688   -0.768092  0.00205152
        2097     -0.7712   -0.768093  0.00205055
        2098     -0.7712   -0.768095  0.00204957
        2099     -0.8504   -0.768134  0.00204897
        2100      -0.852   -0.768174  0.00204838
        2101     -0.7752   -0.768177  0.00204741
        2102     -0.7752    -0.76818  0.00204644
        2103     -0.7728   -0.768183  0.00204547
        2104     -0.9368   -0.768263  0.00204606
        2105      -0.856   -0.768304  0.00204552
        2106     -0.7744   -0.768307  0.00204455
        2107     -0.6928   -0.768271  0.00204389
        2108     -0.7688   -0.768272  0.00204292
        2109     -0.6928   -0.768236  0.00204227
        2110     -0.7736   -0.768238   0.0020413
        2111      -0.856    -0.76828  0.00204076
        2112     -0.8552   -0.768321   0.0020402
        2113     -0.6936   -0.768286  0.00203954
        2114     -0.7728   -0.768288  0.00203858
        2115     -0.7736    -0.76829  0.00203762
        2116     -0.7768   -0.768295  0.00203666
        2117     -0.7768   -0.768299   0.0020357
        2118     -0.7768   -0.768303  0.00203474
        2119     -0.7744   -0.768305  0.00203379
        2120      -0.936   -0.768385  0.00203436
        2121      -0.936   -0.768464  0.00203494
        2122     -0.9368   -0.768543  0.00203553
        2123     -0.9368   -0.768622  0.00203611
        2124     -0.9376   -0.768702  0.00203671
        2125     -0.9376   -0.768781   0.0020373
        2126     -0.7744   -0.768784  0.00203634
        2127     -0.7728   -0.768786  0.00203538
        2128      -0.772   -0.768787  0.00203443
        2129     -0.8536   -0.768827  0.00203386
        2130     -0.8512   -0.768866  0.00203328
        2131     -0.9312   -0.768942  0.00203375
        2132     -0.9312   -0.769018  0.00203422
        2133     -0.9328   -0.769095  0.00203471
        2134     -0.9328   -0.769172   0.0020352
        2135      -0.932   -0.769248  0.00203568
        2136     -0.9336   -0.769325  0.00203618
        2137     -0.8536   -0.769364  0.00203561
        2138     -0.7704   -0.769365  0.00203466
        2139     -0.7728   -0.769366  0.00203371
        2140     -0.7688   -0.769366  0.00203276
        2141     -0.7688   -0.769366  0.00203181
        2142     -0.7672   -0.769365  0.00203086
        2143     -0.6016   -0.769286  0.00203142
        2144     -0.6752   -0.769243  0.00203095
        2145      -0.676   -0.769199  0.00203046
        2146     -0.5968   -0.769119  0.00203111
        2147     -0.6792   -0.769077  0.00203059
        2148       -0.68   -0.769035  0.00203007
        2149     -0.7624   -0.769032  0.00202913
        2150     -0.6784    -0.76899  0.00202862
        2151     -0.6808   -0.768949  0.00202809
        2152     -0.6808   -0.768908  0.00202756
        2153       -0.68   -0.768867  0.00202704
        2154     -0.6792   -0.768825  0.00202653
        2155     -0.8448   -0.768861   0.0020259
        2156     -0.8448   -0.768896  0.00202526
        2157     -0.7656   -0.768894  0.00202432
        2158     -0.9288   -0.768968  0.00202474
        2159      -0.928   -0.769042  0.00202514
        2160     -0.9288   -0.769116  0.00202556
        2161     -0.9288    -0.76919  0.00202597
        2162     -0.9296   -0.769264  0.00202639
        2163      -0.928   -0.769337  0.00202678
        2164      -0.848   -0.769374  0.00202617
        2165     -0.8472    -0.76941  0.00202555
        2166     -0.9272   -0.769483  0.00202593
        2167     -0.8448   -0.769517  0.00202529
        2168      -0.844   -0.769552  0.00202465
        2169     -0.7624   -0.769548  0.00202371
        2170     -0.7632   -0.769545  0.00202278
        2171     -0.6024   -0.769468  0.00202332
        2172     -0.7576   -0.769463  0.00202239
        2173      -0.756   -0.769457  0.00202147
        2174     -0.8336   -0.769486  0.00202076
        2175     -0.9128   -0.769552   0.0020209
        2176     -0.8312   -0.769581  0.00202017
        2177     -0.8304   -0.769608  0.00201944
        2178     -0.6736   -0.769564  0.00201899
        2179      -0.596   -0.769485  0.00201964
        2180     -0.7552   -0.769478  0.00201872
        2181     -0.6792   -0.769437  0.00201822
        2182     -0.7592   -0.769432   0.0020173
        2183       -0.76   -0.769428  0.00201638
        2184     -0.6816   -0.769388  0.00201586
        2185     -0.6808   -0.769347  0.00201534
        2186       -0.68   -0.769306  0.00201483
        2187       -0.68   -0.769265  0.00201433
        2188     -0.6776   -0.769223  0.00201384
        2189     -0.6776   -0.769182  0.00201336
        2190     -0.6808   -0.769141  0.00201284
        2191     -0.6768   -0.769099  0.00201236
        2192     -0.6792   -0.769058  0.00201186
        2193     -0.7592   -0.769054  0.00201095
        2194     -0.7592   -0.769049  0.00201004
        2195       -0.68   -0.769008  0.00200953
        2196     -0.7576   -0.769003  0.00200863
        2197     -0.6784   -0.768962  0.00200813
        2198     -0.7592   -0.768958  0.00200723
        2199      -0.836   -0.768988  0.00200654
        2200      -0.756   -0.768982  0.00200564
        2201     -0.8368   -0.769013  0.00200497
        2202      -0.752   -0.769005  0.00200407
        2203     -0.7536   -0.768998  0.00200317
        2204     -0.7552   -0.768992  0.00200227
        2205     -0.6752   -0.768949  0.00200182
        2206     -0.8376   -0.768981  0.00200115
        2207     -0.8376   -0.769012  0.00200049
        2208     -0.8376   -0.769043  0.00199982
        2209     -0.8352   -0.769073  0.00199914
        2210     -0.7544   -0.769066  0.00199825
        2211     -0.6736   -0.769023  0.00199781
        2212     -0.8304   -0.769051   0.0019971
        2213     -0.5968   -0.768973  0.00199771
        2214     -0.6056   -0.768899  0.00199817
        2215     -0.6864   -0.768862  0.00199762
        2216     -0.6848   -0.768824  0.00199708
        2217     -0.6848   -0.768786  0.00199654
        2218     -0.6016   -0.768711  0.00199706
        2219     -0.6056   -0.768637  0.00199751
        2220     -0.6864     -0.7686  0.00199695
        2221     -0.6872   -0.768563  0.00199639
        2222     -0.6912   -0.768529   0.0019958
        2223     -0.7768   -0.768532   0.0019949
        2224     -0.9392   -0.768609  0.00199548
        2225     -0.9392   -0.768686  0.00199606
        2226       -1.02   -0.768799  0.00199835
        2227       -1.02   -0.768911  0.00200063
        2228       -1.02   -0.769024  0.00200291
        2229     -0.8584   -0.769064  0.00200241
        2230     -0.8584   -0.769104  0.00200191
        2231     -0.9392    -0.76918  0.00200247
        2232       -1.02   -0.769293  0.00200472
        2233       -1.02   -0.769405  0.00200696
        2234     -0.9392   -0.769481   0.0020075
        2235     -0.8584   -0.769521    0.002007
        2236     -0.9384   -0.769596  0.00200752
        2237     -0.9376   -0.769672  0.00200803
        2238       -1.02   -0.769783  0.00201025
        2239       -1.02   -0.769895  0.00201245
        2240     -0.9392   -0.769971  0.00201297
        2241     -0.9392   -0.770046  0.00201349
        2242     -0.9392   -0.770122  0.00201401
        2243     -0.8576   -0.770161  0.00201348
        2244     -0.7736   -0.770162  0.00201259
        2245     -0.8576   -0.770201  0.00201207
        2246     -0.7728   -0.770202  0.00201117
        2247     -0.6896   -0.770166   0.0020106
        2248      -0.772   -0.770167   0.0020097
        2249     -0.7696   -0.770167  0.00200881
        2250     -0.6896   -0.770131  0.00200824
        2251     -0.7672    -0.77013  0.00200734
        2252     -0.7704    -0.77013  0.00200645
        2253     -0.7688   -0.770129  0.00200556
        2254     -0.7696   -0.770129  0.00200467
        2255      -0.852   -0.770165  0.00200411
        2256     -0.8528   -0.770202  0.00200356
        2257     -0.8512   -0.770238  0.00200299
        2258      -0.852   -0.770274  0.00200243
        2259      -0.692    -0.77024  0.00200185
        2260      -0.852   -0.770276  0.00200129
        2261     -0.7664   -0.770274   0.0020004
        2262     -0.6832   -0.770236  0.00199989
        2263     -0.6888     -0.7702  0.00199933
        2264     -0.7712     -0.7702  0.00199845
        2265     -0.7704     -0.7702  0.00199756
        2266     -0.7704     -0.7702  0.00199668
        2267     -0.8496   -0.770235  0.00199611
        2268     -0.8472   -0.770269  0.00199552
        2269     -0.8472   -0.770303  0.00199493
        2270     -0.8448   -0.770336  0.00199432
        2271      -0.684   -0.770298   0.0019938
        2272     -0.8408   -0.770329  0.00199316
        2273     -0.7608   -0.770325  0.00199229
        2274     -0.8408   -0.770356  0.00199166
        2275     -0.6816   -0.770317  0.00199116
        2276       -0.76   -0.770312  0.00199029
        2277       -0.84   -0.770343  0.00198965
        2278     -0.8432   -0.770375  0.00198904
        2279     -0.8456   -0.770408  0.00198844
        2280     -0.8472   -0.770441  0.00198785
        2281     -0.7688   -0.770441  0.00198698
        2282     -0.7672   -0.770439  0.00198611
        2283     -0.7664   -0.770437  0.00198524
        2284     -0.7664   -0.770436  0.00198437
        2285     -0.6808   -0.770396  0.00198389
        2286     -0.7608   -0.770392  0.00198303
        2287     -0.8408   -0.770423   0.0019824
        2288     -0.7616   -0.770419  0.00198154
        2289     -0.6816    -0.77038  0.00198105
        2290      -0.764   -0.770378  0.00198019
        2291      -0.764   -0.770375  0.00197933
        2292      -0.688   -0.770339  0.00197879
        2293     -0.6104   -0.770269  0.00197916
        2294     -0.7696   -0.770269  0.00197829
        2295     -0.9328    -0.77034   0.0019787
        2296     -0.9328    -0.77041   0.0019791
        2297     -0.9312    -0.77048  0.00197948
        2298     -0.9328   -0.770551  0.00197988
        2299      -0.772   -0.770552  0.00197901
        2300     -0.7712   -0.770552  0.00197815
        2301     -0.7696   -0.770552  0.00197729
        2302     -0.8512   -0.770587  0.00197675
        2303     -0.8504   -0.770621  0.00197619
        2304     -0.7704   -0.770621  0.00197533
        2305      -0.852   -0.770656  0.00197479
        2306     -0.9344   -0.770727  0.00197521
        2307     -0.7728   -0.770728  0.00197436
        2308     -0.8536   -0.770764  0.00197383
        2309     -0.9352   -0.770836  0.00197426
        2310      -0.856   -0.770872  0.00197375
        2311      -0.936   -0.770944  0.00197419
        2312     -0.9352   -0.771015  0.00197461
        2313     -0.9352   -0.771086  0.00197503
        2314     -0.8544   -0.771122  0.00197451
        2315     -0.6944   -0.771089  0.00197393
        2316     -0.6904   -0.771054  0.00197339
        2317     -0.8512   -0.771088  0.00197284
        2318      -0.688   -0.771053  0.00197231
        2319     -0.6904   -0.771018  0.00197177
        2320     -0.6104   -0.770949  0.00197213
        2321     -0.7728   -0.770949  0.00197128
        2322     -0.7712    -0.77095  0.00197043
        2323     -0.8536   -0.770985  0.00196991
        2324      -0.852    -0.77102  0.00196937
        2325     -0.9304   -0.771089  0.00196971
        2326     -0.9304   -0.771157  0.00197006
        2327      -0.848    -0.77119  0.00196949
        2328      -0.848   -0.771223  0.00196892
        2329      -0.848   -0.771256  0.00196835
        2330     -0.7656   -0.771254  0.00196751
        2331     -0.8472   -0.771286  0.00196693
        2332     -0.9264   -0.771353  0.00196721
        2333     -0.8464   -0.771385  0.00196663
        2334     -0.8464   -0.771417  0.00196605
        2335     -0.8456   -0.771449  0.00196547
        2336     -0.8456    -0.77148  0.00196488
        2337     -0.9264   -0.771547  0.00196516
        2338     -0.9264   -0.771613  0.00196543
        2339      -0.848   -0.771646  0.00196486
        2340     -0.8496   -0.771679  0.00196431
        2341     -0.9296   -0.771746  0.00196463
        2342     -0.9312   -0.771815  0.00196497
        2343     -0.9304   -0.771882  0.00196529
        2344     -0.9304    -0.77195  0.00196562
        2345     -0.8512   -0.771984  0.00196507
        2346      -0.932   -0.772052  0.00196542
        2347     -0.8536   -0.772087  0.00196489
        2348     -0.9328   -0.772155  0.00196524
        2349     -0.9328   -0.772223  0.00196559
        2350     -0.9344   -0.772292  0.00196597
        2351     -0.9328   -0.772361  0.00196632
        2352     -0.9328   -0.772429  0.00196666
        2353     -0.7728   -0.772429  0.00196583
        2354     -0.8544   -0.772464   0.0019653
        2355      -0.776   -0.772465  0.00196447
        2356     -0.8552   -0.772501  0.00196395
        2357     -0.8544   -0.772535  0.00196342
        2358     -0.8512   -0.772569  0.00196287
        2359     -0.8512   -0.772602  0.00196232
        2360     -0.8512   -0.772635  0.00196177
        2361     -0.8528   -0.772669  0.00196124
        2362     -0.8536   -0.772703  0.00196071
        2363     -0.8536   -0.772738  0.00196018
        2364     -0.8544   -0.772772  0.00195965
        2365     -0.8544   -0.772807  0.00195913
        2366     -0.8536   -0.772841   0.0019586
        2367     -0.7736   -0.772841  0.00195777
        2368     -0.6896   -0.772806  0.00195726
        2369     -0.7672   -0.772804  0.00195643
        2370     -0.6056   -0.772733  0.00195688
        2371     -0.6032   -0.772662  0.00195736
        2372     -0.6856   -0.772625  0.00195688
        2373      -0.684   -0.772588  0.00195641
        2374      -0.688   -0.772552  0.00195591
        2375     -0.6896   -0.772517   0.0019554
        2376      -0.692   -0.772483  0.00195487
        2377     -0.6928    -0.77245  0.00195433
        2378     -0.8544   -0.772484  0.00195382
        2379     -0.8544   -0.772519   0.0019533
        2380     -0.9368   -0.772588   0.0019537
        2381     -0.8544   -0.772622  0.00195318
        2382     -0.9352    -0.77269  0.00195355
        2383     -0.9368   -0.772759  0.00195394
        2384     -0.8544   -0.772793  0.00195342
        2385     -0.8552   -0.772828  0.00195291
        2386     -0.9344   -0.772896  0.00195327
        2387     -0.9336   -0.772963  0.00195361
        2388     -0.9336    -0.77303  0.00195395
        2389     -0.9328   -0.773097  0.00195427
        2390     -0.9328   -0.773164   0.0019546
        2391     -0.9328   -0.773231  0.00195492
        2392     -0.9344   -0.773298  0.00195526
        2393      -0.936   -0.773366  0.00195563
        2394     -0.9352   -0.773434  0.00195598
        2395     -0.8544   -0.773467  0.00195546
        2396     -0.7712   -0.773466  0.00195464
        2397     -0.6096   -0.773398  0.00195502
        2398     -0.6888   -0.773363  0.00195452
        2399     -0.8496   -0.773395  0.00195397
        2400     -0.8504   -0.773427  0.00195342
        2401     -0.8504   -0.773459  0.00195286
        2402     -0.8496    -0.77349  0.00195231
        2403     -0.8488   -0.773522  0.00195175
        2404     -0.7688    -0.77352  0.00195094
        2405     -0.7688   -0.773518  0.00195013
        2406     -0.6848   -0.773481  0.00194966
        2407      -0.524   -0.773377  0.00195161
        2408      -0.608   -0.773309  0.00195201
        2409     -0.6888   -0.773274  0.00195151
        2410     -0.6912    -0.77324    0.001951
        2411     -0.7688   -0.773238  0.00195019
        2412      -0.688   -0.773202   0.0019497
        2413     -0.6872   -0.773167  0.00194922
        2414     -0.6864   -0.773131  0.00194874
        2415     -0.7672   -0.773128  0.00194794
        2416      -0.848   -0.773159  0.00194738
        2417      -0.848    -0.77319  0.00194682
        2418     -0.8456    -0.77322  0.00194624
        2419     -0.7648   -0.773217  0.00194544
        2420     -0.8456   -0.773247  0.00194487
        2421     -0.8448   -0.773276  0.00194429
        2422     -0.6856    -0.77324  0.00194382
        2423     -0.8488   -0.773271  0.00194327
        2424     -0.8472   -0.773302  0.00194271
        2425      -0.848   -0.773332  0.00194215
        2426     -0.8472   -0.773363  0.00194159
        2427     -0.7664    -0.77336  0.00194079
        2428      -0.848   -0.773391  0.00194024
        2429     -0.7704    -0.77339  0.00193944
        2430     -0.6928   -0.773356  0.00193892
        2431     -0.6128    -0.77329  0.00193925
        2432     -0.7712   -0.773289  0.00193845
        2433      -0.852   -0.773322  0.00193793
        2434     -0.8528   -0.773354  0.00193741
        2435     -0.8544   -0.773388   0.0019369
        2436     -0.8528    -0.77342  0.00193637
        2437     -0.8552   -0.773454  0.00193587
        2438      -0.688   -0.773419  0.00193539
        2439     -0.6864   -0.773383  0.00193493
        2440     -0.6872   -0.773348  0.00193446
        2441      -0.688   -0.773313  0.00193398
        2442     -0.7688   -0.773311  0.00193319
        2443      -0.604   -0.773242  0.00193364
        2444     -0.6832   -0.773205   0.0019332
        2445     -0.6864   -0.773169  0.00193274
        2446     -0.6848   -0.773133  0.00193228
        2447     -0.7672   -0.773131   0.0019315
        2448     -0.7664   -0.773128  0.00193071
        2449     -0.7672   -0.773126  0.00192992
        2450     -0.6888   -0.773091  0.00192944
        2451      -0.768   -0.773089  0.00192866
        2452     -0.8488    -0.77312  0.00192812
        2453     -0.8488   -0.773151  0.00192758
        2454     -0.8496   -0.773182  0.00192704
        2455     -0.8512   -0.773214  0.00192652
        2456     -0.8496   -0.773245  0.00192599
        2457     -0.8488   -0.773276  0.00192545
        2458     -0.7696   -0.773274  0.00192467
        2459      -0.848   -0.773305  0.00192412
        2460     -0.7672   -0.773302  0.00192334
        2461      -0.848   -0.773332   0.0019228
        2462     -0.8488   -0.773363  0.00192226
        2463     -0.8464   -0.773393  0.00192171
        2464     -0.8464   -0.773422  0.00192116
        2465      -0.844   -0.773451  0.00192059
        2466     -0.8416   -0.773479  0.00192001
        2467     -0.9208   -0.773538  0.00192016
        2468      -0.924   -0.773599  0.00192035
        2469     -0.8432   -0.773628  0.00191978
        2470     -0.7616   -0.773623  0.00191901
        2471     -0.8432   -0.773651  0.00191844
        2472       -0.76   -0.773645  0.00191767
        2473     -0.8416   -0.773673  0.00191709
        2474      -0.764   -0.773669  0.00191632
        2475     -0.7648   -0.773665  0.00191555
        2476      -0.844   -0.773694  0.00191499
        2477     -0.8456   -0.773723  0.00191444
        2478     -0.8456   -0.773752  0.00191388
        2479     -0.8504   -0.773783  0.00191336
        2480     -0.8504   -0.773814  0.00191284
        2481     -0.8496   -0.773844  0.00191231
        2482      -0.692   -0.773811  0.00191183
        2483      -0.772    -0.77381  0.00191106
        2484     -0.7736    -0.77381  0.00191029
        2485     -0.7736    -0.77381  0.00190952
        2486     -0.7736    -0.77381  0.00190875
        2487      -0.772   -0.773809  0.00190798
        2488     -0.7696   -0.773808  0.00190722
        2489      -0.768   -0.773805  0.00190645
        2490     -0.7712   -0.773804  0.00190569
        2491     -0.8552   -0.773837   0.0019052
        2492     -0.8568    -0.77387  0.00190473
        2493     -0.7744   -0.773871  0.00190396
        2494     -0.6904   -0.773837  0.00190349
        2495     -0.6072    -0.77377   0.0019039
        2496     -0.5208   -0.773669  0.00190584
        2497     -0.6024     -0.7736  0.00190631
        2498     -0.5984    -0.77353  0.00190683
        2499     -0.5944   -0.773459  0.00190742
        2500     -0.5136   -0.773355  0.00190948
        2501     -0.6736   -0.773315  0.00190914
        2502     -0.5968   -0.773244  0.00190968
        2503     -0.5992   -0.773175  0.00191018
        2504     -0.6032   -0.773107  0.00191062
        2505     -0.6848   -0.773071  0.00191019
        2506     -0.6824   -0.773035  0.00190977
        2507      -0.604   -0.772968  0.00191019
        2508     -0.5216   -0.772868  0.00191206
        2509     -0.6008   -0.772799  0.00191253
        2510     -0.6816   -0.772763  0.00191211
        2511     -0.6856   -0.772728  0.00191166
        2512     -0.6864   -0.772694  0.00191121
        2513      -0.684   -0.772658  0.00191078
        2514      -0.684   -0.772623  0.00191034
        2515     -0.7632   -0.772619  0.00190959
        2516     -0.6816   -0.772583  0.00190917
        2517     -0.6024   -0.772516  0.00190961
        2518      -0.604   -0.772449  0.00191002
        2519     -0.6792   -0.772412  0.00190962
        2520     -0.7584   -0.772406  0.00190887
        2521     -0.7592   -0.772401  0.00190812
        2522       -0.76   -0.772396  0.00190737
        2523       -0.76   -0.772391  0.00190662
        2524     -0.6792   -0.772354  0.00190623
        2525       -0.68   -0.772317  0.00190582
        2526     -0.6776    -0.77228  0.00190544
        2527     -0.5152   -0.772178   0.0019074
        2528     -0.6792   -0.772141    0.001907
        2529     -0.6816   -0.772106  0.00190658
        2530     -0.7608   -0.772101  0.00190583
        2531      -0.764   -0.772098  0.00190508
        2532     -0.7632   -0.772094  0.00190433
        2533     -0.8464   -0.772124   0.0019038
        2534     -0.7664   -0.772122  0.00190305
        2535     -0.8496   -0.772152  0.00190255
        2536     -0.9296   -0.772214  0.00190281
        2537      -0.848   -0.772244   0.0019023
        2538      -0.768   -0.772242  0.00190155
        2539      -0.684   -0.772208  0.00190112
        2540     -0.8464   -0.772237  0.00190059
        2541     -0.7656   -0.772234  0.00189985
        2542     -0.6824   -0.772199  0.00189943
        2543      -0.844   -0.772227  0.00189889
        2544     -0.8456   -0.772256  0.00189836
        2545     -0.8456   -0.772285  0.00189783
        2546      -0.844   -0.772313   0.0018973
        2547     -0.8448   -0.772341  0.00189677
        2548     -0.8448    -0.77237  0.00189624
        2549      -0.844   -0.772398   0.0018957
        2550      -0.844   -0.772426  0.00189516
        2551     -0.7664   -0.772424  0.00189442
        2552     -0.8456   -0.772452   0.0018939
        2553     -0.7648   -0.772449  0.00189316
        2554     -0.8456   -0.772478  0.00189263
        2555     -0.8456   -0.772507  0.00189211
        2556     -0.7696   -0.772505  0.00189137
        2557     -0.7672   -0.772503  0.00189063
        2558     -0.8464   -0.772532  0.00189011
        2559     -0.8424    -0.77256  0.00188957
        2560     -0.7616   -0.772555  0.00188884
        2561       -0.68   -0.772519  0.00188845
        2562       -0.76   -0.772514  0.00188772
        2563     -0.7608    -0.77251  0.00188698
        2564     -0.9192   -0.772567  0.00188712
        2565     -0.9184   -0.772624  0.00188724
        2566     -0.9192   -0.772681  0.00188736
        2567     -0.9176   -0.772737  0.00188747
        2568       -0.92   -0.772795  0.00188761
        2569       -0.92   -0.772852  0.00188774
        2570     -0.9168   -0.772908  0.00188784
        2571     -0.8368   -0.772933  0.00188727
        2572      -0.916   -0.772988  0.00188736
        2573     -0.9168   -0.773044  0.00188745
        2574      -0.916     -0.7731  0.00188753
        2575     -0.9176   -0.773156  0.00188763
        2576     -0.9168   -0.773212  0.00188772
        2577     -0.8376   -0.773237  0.00188716
        2578       -0.84   -0.773263   0.0018866
        2579       -0.76   -0.773258  0.00188588
        2580     -0.7584   -0.773252  0.00188516
        2581     -0.6816   -0.773216  0.00188476
        2582     -0.6776   -0.773179  0.00188439
        2583     -0.8376   -0.773204  0.00188383
        2584     -0.8376   -0.773229  0.00188327
        2585     -0.8376   -0.773254   0.0018827
        2586     -0.7608   -0.773249  0.00188198
        2587      -0.844   -0.773277  0.00188145
        2588     -0.8424   -0.773303  0.00188091
        2589     -0.7632   -0.773299  0.00188019
        2590      -0.604   -0.773234   0.0018806
        2591     -0.6776   -0.773197  0.00188024
        2592      -0.756    -0.77319  0.00187952
        2593     -0.7544   -0.773183  0.00187881
        2594     -0.7576   -0.773177   0.0018781
        2595     -0.7592   -0.773172  0.00187738
        2596     -0.7592   -0.773166  0.00187667
        2597     -0.7576    -0.77316  0.00187595
        2598     -0.7584   -0.773155  0.00187524
        2599     -0.6808   -0.773119  0.00187486
        2600     -0.7584   -0.773114  0.00187414
        2601     -0.7528   -0.773106  0.00187344
        2602     -0.7496   -0.773097  0.00187274
        2603     -0.9064   -0.773148  0.00187272
        2604     -0.9064   -0.773199   0.0018727
        2605      -0.748   -0.773189  0.00187201
