#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       13694    -4.80066    -4.83013  0.00139922
       13695    -4.93913    -4.83014  0.00139914
       13696    -5.00178    -4.83015  0.00139909
       13697    -4.81131    -4.83015  0.00139899
       13698    -4.96689    -4.83016  0.00139893
       13699    -4.95865    -4.83017  0.00139886
       13700    -4.99169    -4.83018   0.0013988
       13701    -4.95689    -4.83019  0.00139873
       13702    -4.91802     -4.8302  0.00139864
       13703    -4.83042     -4.8302  0.00139854
       13704    -4.91866     -4.8302  0.00139845
       13705    -4.93729    -4.83021  0.00139837
       13706    -4.96084    -4.83022   0.0013983
       13707    -4.82072    -4.83022   0.0013982
       13708    -4.83574    -4.83022   0.0013981
       13709     -4.8762    -4.83022    0.001398
       13710    -4.95251    -4.83023  0.00139793
       13711    -5.07574    -4.83025  0.00139794
       13712    -5.04639    -4.83026  0.00139793
       13713    -5.00423    -4.83028  0.00139788
       13714    -4.98508    -4.83029  0.00139783
       13715    -4.99741     -4.8303  0.00139778
       13716    -4.91373    -4.83031  0.00139769
       13717    -4.96495    -4.83032  0.00139762
       13718    -4.79263    -4.83031  0.00139752
       13719    -4.66278     -4.8303  0.00139748
       13720    -4.85282     -4.8303  0.00139737
       13721    -5.00472    -4.83032  0.00139733
       13722    -5.07855    -4.83033  0.00139735
       13723    -5.00489    -4.83035   0.0013973
       13724    -4.76747    -4.83034  0.00139721
       13725    -4.84438    -4.83034  0.00139711
       13726     -4.8709    -4.83035  0.00139701
       13727    -4.86489    -4.83035  0.00139691
       13728    -4.85053    -4.83035  0.00139681
       13729    -4.70597    -4.83034  0.00139674
       13730    -4.77738    -4.83034  0.00139664
       13731    -4.91312    -4.83034  0.00139655
       13732    -5.00684    -4.83036  0.00139651
       13733    -4.89584    -4.83036  0.00139641
       13734    -4.88947    -4.83037  0.00139632
       13735    -4.92896    -4.83037  0.00139624
       13736     -5.1431     -4.8304  0.00139632
       13737     -5.2171    -4.83042   0.0013965
       13738    -5.13315    -4.83045  0.00139657
       13739    -5.17185    -4.83047  0.00139669
       13740    -5.17291     -4.8305  0.00139681
       13741    -4.99876    -4.83051  0.00139677
       13742    -4.92101    -4.83051  0.00139668
       13743    -4.81427    -4.83051  0.00139658
       13744    -4.89782    -4.83052  0.00139649
       13745    -4.92628    -4.83052   0.0013964
       13746    -5.03059    -4.83054  0.00139638
       13747    -5.06127    -4.83056  0.00139638
       13748    -4.99596    -4.83057  0.00139633
       13749    -4.95167    -4.83058  0.00139625
       13750    -4.88118    -4.83058  0.00139615
       13751    -4.72525    -4.83057  0.00139607
       13752    -4.57145    -4.83055   0.0013961
       13753    -4.51492    -4.83053  0.00139619
       13754     -4.3799     -4.8305  0.00139647
       13755    -4.46299    -4.83047  0.00139662
       13756    -4.55437    -4.83045  0.00139667
       13757    -4.54073    -4.83043  0.00139672
       13758    -4.61654    -4.83042  0.00139671
       13759    -4.61296     -4.8304   0.0013967
       13760    -4.65619    -4.83039  0.00139665
       13761    -4.60001    -4.83037  0.00139665
       13762     -4.4326    -4.83034  0.00139685
       13763    -4.58938    -4.83032  0.00139686
       13764    -4.57092     -4.8303  0.00139688
       13765    -4.43108    -4.83028  0.00139708
       13766    -4.57049    -4.83026  0.00139711
       13767    -4.48261    -4.83023  0.00139724
       13768    -4.72918    -4.83022  0.00139715
       13769    -4.72777    -4.83022  0.00139707
       13770    -4.84091    -4.83022  0.00139697
       13771    -4.74322    -4.83021  0.00139688
       13772    -4.67333     -4.8302  0.00139683
       13773    -4.82746     -4.8302  0.00139673
       13774    -4.82404     -4.8302  0.00139663
       13775    -4.77196    -4.83019  0.00139653
       13776    -4.72422    -4.83019  0.00139645
       13777    -4.83627    -4.83019  0.00139635
       13778    -4.81848    -4.83019  0.00139625
       13779     -4.7305    -4.83018  0.00139617
       13780    -4.78284    -4.83018  0.00139607
       13781    -4.85289    -4.83018  0.00139597
       13782    -4.90839    -4.83018  0.00139588
       13783    -4.88282    -4.83019  0.00139578
       13784    -4.86779    -4.83019  0.00139568
       13785    -4.70461    -4.83018  0.00139561
       13786    -4.82686    -4.83018  0.00139551
       13787    -4.85196    -4.83018  0.00139541
       13788     -4.6946    -4.83017  0.00139534
       13789     -4.7424    -4.83017  0.00139526
       13790    -4.62303    -4.83015  0.00139524
       13791    -4.47162    -4.83012  0.00139538
       13792    -4.84846    -4.83013  0.00139528
       13793    -4.85823    -4.83013  0.00139518
       13794    -4.79663    -4.83013  0.00139508
       13795    -4.79294    -4.83012  0.00139498
       13796    -4.86372    -4.83013  0.00139488
       13797    -4.93269    -4.83013   0.0013948
       13798    -5.03423    -4.83015  0.00139478
       13799    -4.98138    -4.83016  0.00139472
       13800    -4.83335    -4.83016  0.00139462
       13801    -4.87405    -4.83016  0.00139452
       13802    -4.96423    -4.83017  0.00139445
       13803    -4.97743    -4.83018  0.00139439
       13804    -4.86954    -4.83019  0.00139429
       13805    -5.04067     -4.8302  0.00139428
       13806    -4.86033     -4.8302  0.00139418
       13807    -4.91942    -4.83021  0.00139409
       13808     -4.8256    -4.83021  0.00139399
       13809    -4.73368     -4.8302  0.00139391
       13810    -4.78668     -4.8302  0.00139381
       13811    -4.94252    -4.83021  0.00139373
       13812    -4.77065     -4.8302  0.00139364
       13813    -5.01095    -4.83022   0.0013936
       13814    -5.01051    -4.83023  0.00139356
       13815    -4.86253    -4.83023  0.00139346
       13816    -4.87915    -4.83023  0.00139336
       13817    -4.96493    -4.83024   0.0013933
       13818    -4.85165    -4.83025   0.0013932
       13819     -4.6887    -4.83024  0.00139313
       13820    -4.91752    -4.83024  0.00139305
       13821    -4.88086    -4.83025  0.00139295
       13822    -4.88214    -4.83025  0.00139286
       13823    -5.00485    -4.83026  0.00139281
       13824    -4.88325    -4.83027  0.00139272
       13825    -4.78897    -4.83026  0.00139262
       13826    -4.67375    -4.83025  0.00139257
       13827    -4.67929    -4.83024  0.00139251
       13828    -4.82244    -4.83024  0.00139241
       13829    -4.62044    -4.83023  0.00139239
       13830    -4.81261    -4.83022  0.00139229
       13831    -4.78278    -4.83022  0.00139219
       13832    -4.75845    -4.83022   0.0013921
       13833    -4.77797    -4.83021  0.00139201
       13834    -4.63575     -4.8302  0.00139198
       13835    -4.66627    -4.83019  0.00139193
       13836    -4.70464    -4.83018  0.00139185
       13837    -4.79737    -4.83017  0.00139176
       13838    -4.85991    -4.83018  0.00139166
       13839    -4.89737    -4.83018  0.00139157
       13840    -4.79841    -4.83018  0.00139147
       13841    -4.87831    -4.83018  0.00139137
       13842    -4.91391    -4.83019  0.00139128
       13843     -4.8474    -4.83019  0.00139118
       13844    -4.79339    -4.83019  0.00139108
       13845    -4.83799    -4.83019  0.00139098
       13846    -4.79867    -4.83019  0.00139089
       13847    -4.81461    -4.83018  0.00139079
       13848    -4.77949    -4.83018  0.00139069
       13849    -4.73716    -4.83017  0.00139061
       13850    -4.92328    -4.83018  0.00139052
       13851    -4.95093    -4.83019  0.00139045
       13852    -4.88933    -4.83019  0.00139036
       13853    -4.71791    -4.83019  0.00139028
       13854    -4.73316    -4.83018   0.0013902
       13855    -4.79442    -4.83018   0.0013901
       13856    -4.88567    -4.83018     0.00139
       13857    -4.93246    -4.83019  0.00138992
       13858    -4.78664    -4.83018  0.00138983
       13859    -4.63166    -4.83017   0.0013898
       13860    -4.64993    -4.83016  0.00138976
       13861    -4.57022    -4.83014  0.00138979
       13862    -4.61547    -4.83012  0.00138977
       13863    -4.59121    -4.83011  0.00138978
       13864    -4.79586     -4.8301  0.00138968
       13865    -4.66484    -4.83009  0.00138963
       13866    -4.41229    -4.83006  0.00138986
       13867    -4.62177    -4.83005  0.00138984
       13868    -4.72154    -4.83004  0.00138976
       13869    -4.81648    -4.83004  0.00138966
       13870    -4.90107    -4.83004  0.00138957
       13871    -4.94571    -4.83005  0.00138949
       13872    -4.93601    -4.83006  0.00138942
       13873    -5.02165    -4.83007  0.00138938
       13874    -4.97283    -4.83008  0.00138932
       13875    -4.89937    -4.83009  0.00138923
       13876    -4.94608     -4.8301  0.00138916
       13877    -4.82281    -4.83009  0.00138906
       13878      -4.818    -4.83009  0.00138896
       13879     -4.9605     -4.8301  0.00138889
       13880    -5.01285    -4.83012  0.00138885
       13881    -5.02437    -4.83013  0.00138882
       13882    -4.99126    -4.83014  0.00138877
       13883    -4.95125    -4.83015   0.0013887
       13884    -5.11425    -4.83017  0.00138875
       13885    -5.14607    -4.83019  0.00138883
       13886    -5.10387    -4.83021  0.00138887
       13887    -5.04626    -4.83023  0.00138886
       13888    -5.15694    -4.83025  0.00138896
       13889    -5.02082    -4.83027  0.00138893
       13890    -5.12614    -4.83029  0.00138899
       13891    -5.12345    -4.83031  0.00138905
       13892    -5.13841    -4.83033  0.00138913
       13893    -5.01451    -4.83034  0.00138909
       13894    -5.11525    -4.83036  0.00138914
       13895    -5.27095     -4.8304   0.0013894
       13896     -5.1661    -4.83042  0.00138951
       13897    -5.22592    -4.83045  0.00138971
       13898    -5.09335    -4.83047  0.00138973
       13899    -5.04649    -4.83048  0.00138972
       13900    -4.97721    -4.83049  0.00138966
       13901    -4.89429     -4.8305  0.00138957
       13902    -4.75536    -4.83049  0.00138948
       13903    -4.92458     -4.8305   0.0013894
       13904    -5.14964    -4.83052  0.00138949
       13905    -5.06126    -4.83054  0.00138949
       13906    -4.95084    -4.83055  0.00138941
       13907    -5.01895    -4.83056  0.00138938
       13908    -4.98308    -4.83057  0.00138932
       13909    -4.92228    -4.83058  0.00138924
       13910    -5.00872    -4.83059   0.0013892
       13911    -4.92081     -4.8306  0.00138911
       13912    -5.05443    -4.83061  0.00138911
       13913    -4.88962    -4.83062  0.00138901
       13914    -5.00735    -4.83063  0.00138897
       13915    -4.85506    -4.83063  0.00138887
       13916    -4.86695    -4.83064  0.00138877
       13917    -4.84775    -4.83064  0.00138868
       13918    -4.82273    -4.83064  0.00138858
       13919    -5.08213    -4.83065  0.00138859
       13920    -4.92355    -4.83066  0.00138851
       13921    -4.94568    -4.83067  0.00138843
       13922    -4.87685    -4.83067  0.00138834
       13923    -4.92087    -4.83068  0.00138825
       13924    -4.96354    -4.83069  0.00138819
       13925    -4.92134     -4.8307   0.0013881
       13926    -4.95611     -4.8307  0.00138803
       13927    -4.91294    -4.83071  0.00138795
       13928    -5.00095    -4.83072   0.0013879
       13929    -4.83521    -4.83072   0.0013878
       13930    -4.86215    -4.83073   0.0013877
       13931    -4.75451    -4.83072  0.00138761
       13932    -4.77876    -4.83072  0.00138752
       13933    -4.65556     -4.8307  0.00138748
       13934     -4.6376    -4.83069  0.00138745
       13935    -4.68174    -4.83068  0.00138739
       13936    -4.71122    -4.83067  0.00138731
       13937    -4.82277    -4.83067  0.00138721
       13938    -4.91925    -4.83068  0.00138713
       13939    -4.92857    -4.83068  0.00138705
       13940    -5.08863     -4.8307  0.00138707
       13941    -5.10724    -4.83072  0.00138711
       13942     -5.0095    -4.83073  0.00138707
       13943    -5.13927    -4.83076  0.00138715
       13944    -4.92054    -4.83076  0.00138707
       13945    -4.87818    -4.83077  0.00138697
       13946    -4.93266    -4.83077  0.00138689
       13947       -5.07    -4.83079   0.0013869
       13948    -4.97135     -4.8308  0.00138683
       13949    -5.07926    -4.83082  0.00138685
       13950    -5.11715    -4.83084   0.0013869
       13951    -5.04699    -4.83085  0.00138689
       13952    -5.07313    -4.83087   0.0013869
       13953    -5.09345    -4.83089  0.00138693
       13954    -4.95554     -4.8309  0.00138686
       13955    -4.85442     -4.8309  0.00138676
       13956    -4.86381     -4.8309  0.00138666
       13957    -4.93661    -4.83091  0.00138658
       13958    -4.97484    -4.83092  0.00138652
       13959    -4.81833    -4.83092  0.00138642
       13960    -4.85078    -4.83092  0.00138632
       13961     -4.8627    -4.83092  0.00138623
       13962    -4.92966    -4.83093  0.00138614
       13963    -4.81474    -4.83093  0.00138605
       13964    -4.77275    -4.83093  0.00138595
       13965    -4.99189    -4.83094   0.0013859
       13966    -4.87784    -4.83094  0.00138581
       13967    -4.78755    -4.83094  0.00138571
       13968    -4.78586    -4.83093  0.00138561
       13969     -4.7144    -4.83093  0.00138554
       13970    -4.60348    -4.83091  0.00138554
       13971    -4.81525    -4.83091  0.00138544
       13972    -4.83111    -4.83091  0.00138534
       13973    -4.74531     -4.8309  0.00138525
       13974    -4.75895     -4.8309  0.00138516
       13975    -4.72398    -4.83089  0.00138509
       13976    -4.88726    -4.83089  0.00138499
       13977    -4.96733     -4.8309  0.00138493
       13978    -4.92089    -4.83091  0.00138484
       13979    -4.83733    -4.83091  0.00138475
       13980    -4.83989    -4.83091  0.00138465
       13981    -4.88548    -4.83092  0.00138455
       13982    -4.93057    -4.83092  0.00138447
       13983    -4.97003    -4.83093  0.00138441
       13984    -5.03073    -4.83095  0.00138438
       13985    -5.00033    -4.83096  0.00138434
       13986    -5.02769    -4.83097  0.00138431
       13987    -4.92407    -4.83098  0.00138423
       13988    -4.97113    -4.83099  0.00138416
       13989    -4.99688      -4.831  0.00138412
       13990    -4.96916    -4.83101  0.00138405
       13991    -4.88647    -4.83102  0.00138396
       13992    -4.77034    -4.83101  0.00138387
       13993    -4.95594    -4.83102   0.0013838
       13994    -5.19316    -4.83105  0.00138394
       13995    -5.14573    -4.83107  0.00138402
       13996    -5.02112    -4.83108  0.00138399
       13997    -4.75758    -4.83108   0.0013839
       13998    -4.55389    -4.83106  0.00138395
       13999    -4.77174    -4.83105  0.00138385
       14000    -4.93558    -4.83106  0.00138377
       14001    -4.92376    -4.83107  0.00138369
       14002    -4.75515    -4.83106   0.0013836
       14003    -4.63424    -4.83105  0.00138358
       14004    -4.70621    -4.83104  0.00138351
       14005    -4.93535    -4.83105  0.00138343
       14006     -4.8545    -4.83105  0.00138333
       14007    -4.87972    -4.83105  0.00138323
       14008    -5.03122    -4.83107  0.00138321
       14009    -5.00529    -4.83108  0.00138317
       14010    -5.03542    -4.83109  0.00138315
       14011    -4.81574    -4.83109  0.00138305
       14012    -4.86258    -4.83109  0.00138295
       14013    -4.71453    -4.83109  0.00138288
       14014    -4.77837    -4.83108  0.00138278
       14015    -4.89751    -4.83109  0.00138269
       14016    -5.00495     -4.8311  0.00138265
       14017    -4.96931    -4.83111  0.00138259
       14018    -5.00059    -4.83112  0.00138254
       14019    -4.87326    -4.83112  0.00138244
       14020    -4.97802    -4.83113  0.00138239
       14021    -4.87755    -4.83114  0.00138229
       14022    -4.89313    -4.83114   0.0013822
       14023    -4.94551    -4.83115  0.00138213
       14024    -5.00659    -4.83116  0.00138208
       14025    -5.06701    -4.83118  0.00138209
       14026    -5.07199     -4.8312   0.0013821
       14027    -4.94502     -4.8312  0.00138202
       14028    -4.81031     -4.8312  0.00138192
       14029    -4.83437     -4.8312  0.00138182
       14030    -4.91023    -4.83121  0.00138174
       14031     -4.9738    -4.83122  0.00138168
       14032    -5.11879    -4.83124  0.00138173
       14033    -4.99732    -4.83125  0.00138168
       14034     -5.0116    -4.83126  0.00138164
       14035    -4.91293    -4.83127  0.00138156
       14036    -4.92802    -4.83128  0.00138148
       14037    -4.99232    -4.83129  0.00138142
       14038     -4.9147    -4.83129  0.00138134
       14039    -4.99668    -4.83131  0.00138129
       14040    -4.94519    -4.83131  0.00138122
       14041    -4.92176    -4.83132  0.00138113
       14042    -4.96572    -4.83133  0.00138107
       14043    -4.95621    -4.83134    0.001381
       14044    -4.97199    -4.83135  0.00138094
       14045    -4.97765    -4.83136  0.00138088
       14046    -4.96239    -4.83137  0.00138081
       14047    -4.91027    -4.83137  0.00138072
       14048    -4.87781    -4.83138  0.00138063
       14049    -4.81982    -4.83138  0.00138053
       14050    -4.92927    -4.83138  0.00138045
       14051    -4.78919    -4.83138  0.00138036
       14052    -4.81163    -4.83138  0.00138026
       14053    -4.96555    -4.83139  0.00138019
       14054    -5.01285     -4.8314  0.00138016
       14055    -5.10112    -4.83142  0.00138019
       14056    -5.03307    -4.83144  0.00138017
       14057    -4.97097    -4.83145   0.0013801
       14058    -4.82609    -4.83145  0.00138001
       14059    -4.94593    -4.83145  0.00137993
       14060    -4.90827    -4.83146  0.00137984
       14061    -4.96921    -4.83147  0.00137978
       14062    -4.90463    -4.83147  0.00137969
       14063    -4.89148    -4.83148   0.0013796
       14064     -4.7934    -4.83148  0.00137951
       14065    -4.69825    -4.83147  0.00137944
       14066    -4.86661    -4.83147  0.00137934
       14067    -4.80156    -4.83147  0.00137925
       14068    -4.71707    -4.83146  0.00137917
       14069    -4.74805    -4.83145  0.00137909
       14070     -4.8058    -4.83145  0.00137899
       14071    -4.76607    -4.83145   0.0013789
       14072    -4.79231    -4.83144  0.00137881
       14073    -4.54192    -4.83142  0.00137886
       14074    -4.43952    -4.83139  0.00137905
       14075    -4.47747    -4.83137  0.00137918
       14076    -4.46912    -4.83134  0.00137932
       14077    -4.62313    -4.83133   0.0013793
       14078    -4.62086    -4.83131  0.00137928
       14079    -4.85535    -4.83132  0.00137919
       14080    -4.78035    -4.83131  0.00137909
       14081    -4.78583    -4.83131    0.001379
       14082    -4.56528    -4.83129  0.00137903
       14083    -4.43195    -4.83126  0.00137922
       14084    -4.39371    -4.83123  0.00137948
       14085    -4.25537    -4.83119  0.00137998
       14086    -4.45378    -4.83116  0.00138015
       14087    -4.48556    -4.83114  0.00138027
       14088    -4.70349    -4.83113   0.0013802
       14089    -4.75702    -4.83112  0.00138011
       14090    -4.97701    -4.83113  0.00138005
       14091    -5.01409    -4.83115  0.00138001
       14092    -4.97436    -4.83116  0.00137995
       14093    -4.89022    -4.83116  0.00137986
       14094    -4.93658    -4.83117  0.00137978
       14095     -4.8584    -4.83117  0.00137969
       14096    -4.78537    -4.83117  0.00137959
       14097    -4.82866    -4.83117   0.0013795
       14098    -4.88327    -4.83117   0.0013794
       14099    -4.71254    -4.83116  0.00137933
       14100    -4.86432    -4.83117  0.00137923
       14101    -4.97035    -4.83117  0.00137917
       14102    -4.87028    -4.83118  0.00137908
       14103    -4.90085    -4.83118  0.00137899
       14104    -4.88135    -4.83119  0.00137889
       14105    -4.80953    -4.83118   0.0013788
       14106    -4.81434    -4.83118   0.0013787
       14107     -4.9327    -4.83119  0.00137862
       14108    -4.74612    -4.83118  0.00137854
       14109    -4.87269    -4.83119  0.00137844
       14110    -4.97009     -4.8312  0.00137838
       14111    -4.95043    -4.83121  0.00137831
       14112    -4.78196     -4.8312  0.00137822
       14113    -4.71139    -4.83119  0.00137814
       14114    -4.63736    -4.83118  0.00137811
       14115    -4.75102    -4.83117  0.00137803
       14116    -4.87793    -4.83118  0.00137793
       14117    -4.81044    -4.83118  0.00137784
       14118    -4.91824    -4.83118  0.00137775
       14119    -5.05969     -4.8312  0.00137775
       14120    -4.87096     -4.8312  0.00137766
       14121    -4.86536     -4.8312  0.00137756
       14122    -4.92415    -4.83121  0.00137748
       14123    -4.68783     -4.8312  0.00137742
       14124    -4.80992     -4.8312  0.00137732
       14125    -4.83642     -4.8312  0.00137723
       14126    -4.89927     -4.8312  0.00137714
       14127    -4.95922    -4.83121  0.00137707
       14128     -4.9232    -4.83122  0.00137699
       14129    -4.77563    -4.83122  0.00137689
       14130     -4.8287    -4.83122   0.0013768
       14131    -4.81992    -4.83121   0.0013767
       14132    -4.90725    -4.83122  0.00137661
       14133    -4.79947    -4.83122  0.00137652
       14134    -4.84245    -4.83122  0.00137642
       14135    -4.95498    -4.83123  0.00137635
       14136    -4.82373    -4.83123  0.00137625
       14137    -4.75544    -4.83122  0.00137617
       14138    -4.71028    -4.83121   0.0013761
       14139    -4.62742     -4.8312  0.00137607
       14140    -4.65111    -4.83119  0.00137604
       14141    -4.68272    -4.83118  0.00137598
       14142    -4.70299    -4.83117  0.00137591
       14143    -4.80749    -4.83116  0.00137581
       14144    -4.58431    -4.83115  0.00137583
       14145    -4.40806    -4.83112  0.00137606
       14146    -4.53859     -4.8311  0.00137611
       14147    -4.68137    -4.83109  0.00137606
       14148    -4.71633    -4.83108  0.00137598
       14149    -4.62335    -4.83106  0.00137597
       14150    -4.75836    -4.83106  0.00137588
       14151    -4.80724    -4.83106  0.00137578
       14152    -4.78461    -4.83105  0.00137569
       14153    -4.74631    -4.83105   0.0013756
       14154    -4.82228    -4.83105  0.00137551
       14155    -4.82995    -4.83105  0.00137541
       14156    -4.95458    -4.83106  0.00137534
       14157    -4.97962    -4.83107  0.00137528
       14158    -4.98376    -4.83108  0.00137523
       14159    -4.94222    -4.83108  0.00137515
       14160    -5.00375     -4.8311  0.00137511
       14161    -4.83653     -4.8311  0.00137501
       14162    -4.96237    -4.83111  0.00137495
       14163    -4.81595     -4.8311  0.00137485
       14164    -4.89876    -4.83111  0.00137476
       14165    -4.84731    -4.83111  0.00137467
       14166    -4.91684    -4.83112  0.00137458
       14167    -4.89505    -4.83112  0.00137449
       14168    -4.82486    -4.83112   0.0013744
       14169    -4.91671    -4.83113  0.00137431
       14170    -4.88061    -4.83113  0.00137422
       14171    -4.83575    -4.83113  0.00137412
       14172    -4.68093    -4.83112  0.00137407
       14173     -4.6732    -4.83111  0.00137401
       14174    -4.71468     -4.8311  0.00137394
       14175    -4.59803    -4.83108  0.00137394
       14176    -4.54333    -4.83106    0.001374
       14177    -4.79157    -4.83106   0.0013739
       14178    -4.70075    -4.83105  0.00137384
       14179    -4.72472    -4.83104  0.00137376
       14180    -4.81307    -4.83104  0.00137366
       14181    -4.82844    -4.83104  0.00137357
       14182    -4.81627    -4.83104  0.00137347
       14183    -4.89672    -4.83105  0.00137338
       14184    -4.94534    -4.83105  0.00137331
       14185    -4.86731    -4.83106  0.00137321
       14186     -4.9625    -4.83107  0.00137315
       14187    -4.89036    -4.83107  0.00137306
       14188     -4.9878    -4.83108  0.00137301
       14189    -5.07263     -4.8311  0.00137301
       14190    -5.08812    -4.83112  0.00137304
       14191    -5.00615    -4.83113    0.001373
       14192    -4.73343    -4.83112  0.00137292
       14193    -4.64913    -4.83111  0.00137288
       14194    -4.77478    -4.83111  0.00137279
       14195    -4.74661     -4.8311   0.0013727
       14196    -4.78708     -4.8311  0.00137261
       14197    -4.73938    -4.83109  0.00137253
       14198    -4.85214    -4.83109  0.00137243
       14199     -4.7518    -4.83109  0.00137235
       14200    -4.89377    -4.83109  0.00137226
       14201    -4.82897    -4.83109  0.00137216
       14202    -4.87591    -4.83109  0.00137207
       14203    -4.95401     -4.8311    0.001372
       14204    -4.87904    -4.83111  0.00137191
       14205    -4.71484     -4.8311  0.00137184
       14206     -4.6696    -4.83109  0.00137179
       14207    -4.69111    -4.83108  0.00137172
       14208    -4.75592    -4.83107  0.00137164
       14209    -4.58064    -4.83105  0.00137165
       14210    -4.66675    -4.83104  0.00137161
       14211    -4.57366    -4.83102  0.00137163
       14212    -4.62819    -4.83101  0.00137161
       14213    -4.74633      -4.831  0.00137152
       14214    -4.72416      -4.831  0.00137145
       14215    -4.90639      -4.831  0.00137136
       14216    -4.83859      -4.831  0.00137127
       14217    -4.77857      -4.831  0.00137117
       14218     -4.8941      -4.831  0.00137109
       14219    -4.74318      -4.831    0.001371
       14220    -4.80118    -4.83099  0.00137091
       14221    -4.89417      -4.831  0.00137082
       14222    -4.82005      -4.831  0.00137072
       14223    -4.87461      -4.831  0.00137063
       14224    -4.95943    -4.83101  0.00137056
       14225     -4.9139    -4.83102  0.00137048
       14226    -4.94889    -4.83102  0.00137041
       14227    -4.74515    -4.83102  0.00137032
       14228    -4.92693    -4.83102  0.00137024
       14229     -4.9107    -4.83103  0.00137016
       14230    -4.85778    -4.83103  0.00137007
       14231     -4.7826    -4.83103  0.00136997
       14232    -4.49503    -4.83101  0.00137008
       14233    -4.62547    -4.83099  0.00137006
       14234    -4.64967    -4.83098  0.00137002
       14235    -4.71379    -4.83097  0.00136995
       14236    -4.66263    -4.83096  0.00136991
       14237     -4.7233    -4.83095  0.00136983
       14238     -4.6792    -4.83094  0.00136978
       14239    -4.88081    -4.83094  0.00136968
       14240    -4.84551    -4.83094  0.00136959
       14241    -4.88721    -4.83095   0.0013695
       14242     -4.8917    -4.83095  0.00136941
       14243     -4.7601    -4.83095  0.00136932
       14244    -4.75894    -4.83094  0.00136923
       14245    -4.91341    -4.83095  0.00136915
       14246    -4.96666    -4.83096  0.00136909
       14247    -5.06509    -4.83097  0.00136909
       14248    -4.94317    -4.83098  0.00136902
       14249    -4.95374    -4.83099  0.00136895
       14250    -4.94112      -4.831  0.00136887
       14251    -4.98001    -4.83101  0.00136882
       14252    -5.06184    -4.83103  0.00136882
       14253      -5.083    -4.83104  0.00136884
       14254    -4.91057    -4.83105  0.00136875
       14255     -4.9115    -4.83105  0.00136867
       14256    -4.84035    -4.83105  0.00136857
       14257    -4.78235    -4.83105  0.00136848
       14258    -4.74668    -4.83105   0.0013684
       14259    -4.57854    -4.83103  0.00136841
       14260    -4.59744    -4.83101  0.00136842
       14261    -4.73341      -4.831  0.00136834
       14262    -4.69886      -4.831  0.00136827
       14263     -4.8663      -4.831  0.00136818
       14264     -4.8291      -4.831  0.00136808
       14265    -4.68953    -4.83099  0.00136802
       14266    -4.85518    -4.83099  0.00136793
       14267    -4.61659    -4.83097  0.00136792
       14268    -4.67449    -4.83096  0.00136786
       14269    -4.78928    -4.83096  0.00136777
       14270    -4.82103    -4.83096  0.00136767
       14271    -4.74308    -4.83095  0.00136759
       14272    -4.88544    -4.83096   0.0013675
       14273    -4.81126    -4.83096  0.00136741
       14274     -4.6539    -4.83094  0.00136737
       14275    -4.59795    -4.83093  0.00136737
       14276    -4.69392    -4.83092  0.00136731
       14277    -4.71422    -4.83091  0.00136724
       14278     -4.7033     -4.8309  0.00136717
       14279    -4.65699    -4.83089  0.00136713
       14280    -4.63281    -4.83087   0.0013671
       14281     -4.6752    -4.83086  0.00136705
       14282    -4.69315    -4.83085  0.00136699
       14283    -4.61613    -4.83084  0.00136698
       14284    -4.81037    -4.83084  0.00136688
       14285     -4.8123    -4.83084  0.00136679
       14286    -4.77949    -4.83083  0.00136669
       14287    -4.55112    -4.83081  0.00136674
       14288    -4.75322    -4.83081  0.00136665
       14289     -4.7613     -4.8308  0.00136657
       14290    -4.83908     -4.8308  0.00136647
       14291    -4.89757    -4.83081  0.00136638
       14292    -5.00254    -4.83082  0.00136634
       14293    -5.06835    -4.83084  0.00136635
       14294    -4.85234    -4.83084  0.00136625
       14295    -4.99246    -4.83085   0.0013662
       14296    -4.96318    -4.83086  0.00136614
       14297    -4.92235    -4.83086  0.00136606
       14298    -4.88741    -4.83087  0.00136597
       14299    -4.86891    -4.83087  0.00136588
       14300     -4.8516    -4.83087  0.00136578
       14301    -4.82747    -4.83087  0.00136569
       14302    -4.84029    -4.83087  0.00136559
       14303    -4.69956    -4.83086  0.00136553
       14304    -4.79743    -4.83086  0.00136543
       14305     -4.7581    -4.83086  0.00136535
       14306    -4.90009    -4.83086  0.00136526
       14307    -4.80866    -4.83086  0.00136516
       14308    -4.87557    -4.83086  0.00136507
       14309    -4.94118    -4.83087    0.001365
       14310    -4.87216    -4.83087  0.00136491
       14311    -4.76877    -4.83087  0.00136482
       14312     -4.7053    -4.83086  0.00136475
       14313    -4.84443    -4.83086  0.00136466
       14314    -4.85311    -4.83086  0.00136456
       14315    -4.83258    -4.83086  0.00136447
       14316    -4.73102    -4.83086  0.00136439
       14317    -4.67759    -4.83085  0.00136434
       14318     -4.6488    -4.83083   0.0013643
       14319    -4.74921    -4.83083  0.00136422
       14320    -4.76821    -4.83082  0.00136413
       14321    -4.71678    -4.83081  0.00136406
       14322    -4.74412    -4.83081  0.00136397
       14323    -4.76737     -4.8308  0.00136389
       14324    -4.65912    -4.83079  0.00136384
       14325    -4.60344    -4.83078  0.00136384
       14326    -4.47006    -4.83075  0.00136398
       14327    -4.47741    -4.83073  0.00136411
       14328    -4.53535    -4.83071  0.00136417
       14329    -4.63478    -4.83069  0.00136414
