228		3.14223		3.14228		0.000679888
229		3.14159		3.14227		0.000676933
230		3.13721		3.14225		0.000674353
231		3.14782		3.14228		0.000671869
232		3.16401		3.14237		0.000675449
233		3.13298		3.14233		0.000673752
234		3.11066		3.14219		0.000684279
235		3.14431		3.1422		0.000681432
236		3.13494		3.14217		0.000679242
237		3.13809		3.14216		0.000676599
238		3.12832		3.1421		0.000676243
239		3.13868		3.14208		0.00067357
240		3.14653		3.1421		0.000671023
241		3.16011		3.14218		0.000672374
242		3.14629		3.14219		0.000669815
243		3.14921		3.14222		0.000667683
244		3.14337		3.14223		0.000664969
245		3.16701		3.14233		0.000669881
246		3.13977		3.14232		0.000667244
247		3.14985		3.14235		0.000665242
248		3.15075		3.14238		0.000663423
249		3.15313		3.14242		0.000662162
250		3.14673		3.14244		0.000659742
251		3.13701		3.14242		0.000657472
252		3.13991		3.14241		0.000654943
253		3.14342		3.14241		0.000652372
254		3.13406		3.14238		0.000650634
255		3.12397		3.14231		0.000652064
256		3.14629		3.14232		0.000649706
257		3.13053		3.14228		0.000648796
258		3.13215		3.14224		0.000647469
259		3.15512		3.14229		0.000646874
260		3.15358		3.14233		0.000645841
261		3.14857		3.14236		0.000643811
262		3.13563		3.14233		0.000641868
263		3.15736		3.14239		0.000641962
264		3.12441		3.14232		0.000643122
265		3.13401		3.14229		0.000641461
266		3.16797		3.14239		0.000646249
267		3.13642		3.14236		0.000644218
268		3.12661		3.1423		0.000644484
269		3.14046		3.1423		0.000642129
270		3.12725		3.14224		0.000642161
271		3.15298		3.14228		0.000641013
272		3.13489		3.14225		0.000639234
273		3.12671		3.1422		0.000639418
274		3.15259		3.14224		0.000638207
275		3.15343		3.14228		0.000637183
276		3.14371		3.14228		0.0006349
277		3.13273		3.14225		0.000633543
278		3.15731		3.1423		0.000633574
279		3.12705		3.14225		0.000633652
280		3.1412		3.14224		0.000631404
281		3.13676		3.14222		0.000629461
282		3.14125		3.14222		0.000627242
283		3.13504		3.14219		0.000625541
284		3.12681		3.14214		0.000625675
285		3.13716		3.14212		0.000623727
286		3.13553		3.1421		0.000621974
287		3.13156		3.14206		0.000620891
288		3.14416		3.14207		0.000618781
289		3.1318		3.14204		0.00061766
290		3.12295		3.14197		0.000619018
291		3.15035		3.142		0.000617561
292		3.12813		3.14195		0.000617268
293		3.13063		3.14191		0.00061637
294		3.12154		3.14184		0.000618148
295		3.14362		3.14185		0.000616085
296		3.13539		3.14183		0.000614393
297		3.14386		3.14183		0.000612365
298		3.14743		3.14185		0.0006106
299		3.14253		3.14186		0.000608566
300		3.13416		3.14183		0.00060708
301		3.16631		3.14191		0.000610472
302		3.13322		3.14188		0.000609129
303		3.13785		3.14187		0.000607267
304		3.14639		3.14188		0.000605454
305		3.13863		3.14187		0.000603565
306		3.14406		3.14188		0.000601638
307		3.13229		3.14185		0.000600489
308		3.14594		3.14186		0.000598689
309		3.13898		3.14185		0.000596827
310		3.16136		3.14192		0.000598201
311		3.14465		3.14192		0.000596345
312		3.14698		3.14194		0.000594656
313		3.13475		3.14192		0.000593202
314		3.13666		3.1419		0.000591551
315		3.13391		3.14188		0.000590218
316		3.12989		3.14184		0.000589566
317		3.12661		3.14179		0.000589657
318		3.13829		3.14178		0.000587908
319		3.12911		3.14174		0.000587404
320		3.13903		3.14173		0.000585632
321		3.13637		3.14171		0.000584048
322		3.12003		3.14165		0.000586096
323		3.12989		3.14161		0.00058541
324		3.12945		3.14157		0.000584804
325		3.14031		3.14157		0.00058302
326		3.13829		3.14156		0.000581321
327		3.13381		3.14154		0.000580027
328		3.13386		3.14151		0.000578732
329		3.16366		3.14158		0.000580864
330		3.15288		3.14161		0.000580112
331		3.14243		3.14162		0.000578368
332		3.14857		3.14164		0.000577006
333		3.15214		3.14167		0.000576134
334		3.15532		3.14171		0.000575855
335		3.13259		3.14168		0.00057478
336		3.14624		3.1417		0.000573232
337		3.1451		3.14171		0.000571622
338		3.15095		3.14173		0.000570585
339		3.13671		3.14172		0.000569095
340		3.15035		3.14174		0.000567988
341		3.14817		3.14176		0.000566637
342		3.1374		3.14175		0.000565125
343		3.15442		3.14179		0.000564684
344		3.15433		3.14182		0.000564216
345		3.1292		3.14179		0.000563764
346		3.15159		3.14181		0.000562847
347		3.12779		3.14177		0.000562673
348		3.16091		3.14183		0.00056373
349		3.15169		3.14186		0.000562823
350		3.14733		3.14187		0.000561433
