0		-0.436941		0
1		-0.46302		0.0260795
2		-0.46887		0.0161534
3		-0.467736		0.0114784
4		-0.461332		0.010957
5		-0.447342		0.0166062
6		-0.449745		0.014239
7		-0.449747		0.0123313
8		-0.449565		0.0108767
9		-0.449397		0.0097299
10		-0.447296		0.00904818
11		-0.448864		0.00840727
12		-0.451188		0.00807525
13		-0.445994		0.00910368
14		-0.444883		0.00854751
15		-0.446739		0.00820809
16		-0.447462		0.00774394
17		-0.447168		0.00730695
18		-0.438115		0.0113899
19		-0.423921		0.0178393
20		-0.424568		0.0169809
21		-0.425324		0.0162083
22		-0.426737		0.0155519
23		-0.427736		0.0149233
24		-0.429501		0.0144224
25		-0.429947		0.0138638
26		-0.430368		0.013347
27		-0.432075		0.0129744
28		-0.432702		0.0125347
29		-0.433863		0.0121651
30		-0.435387		0.0118646
31		-0.437161		0.0116239
32		-0.437633		0.0112761
33		-0.438458		0.0109704
34		-0.437585		0.0106881
35		-0.439282		0.0105248
36		-0.439443		0.0102376
37		-0.440097		0.00998606
38		-0.440683		0.00974427
39		-0.440491		0.00949948
40		-0.440892		0.00927357
41		-0.440761		0.00905103
42		-0.440658		0.00883864
43		-0.441149		0.00864939
44		-0.441108		0.00845509
45		-0.442556		0.00839507
46		-0.44306		0.00822997
47		-0.440615		0.00841963
48		-0.440053		0.00826515
49		-0.440089		0.00809824
50		-0.440153		0.00793812
51		-0.441491		0.00789808
52		-0.441556		0.0077479
53		-0.442057		0.00761961
54		-0.442297		0.00748363
55		-0.442162		0.00735002
56		-0.441452		0.00725476
57		-0.44186		0.00714027
58		-0.442405		0.00703928
59		-0.442912		0.00693953
60		-0.442391		0.00684464
61		-0.443032		0.00676378
62		-0.443671		0.00668609
63		-0.443402		0.00658627
64		-0.444141		0.00652609
65		-0.443117		0.00650754
66		-0.443542		0.00642379
67		-0.440504		0.00701994
68		-0.440765		0.00692237
69		-0.440858		0.00682339
70		-0.441559		0.00676305
71		-0.441297		0.00667361
72		-0.44133		0.00658164
73		-0.440869		0.00650847
74		-0.441093		0.00642503
75		-0.44112		0.00633998
76		-0.441255		0.00625856
77		-0.44124		0.00617781
78		-0.441111		0.00610048
79		-0.441545		0.00603931
80		-0.441258		0.00597115
81		-0.440921		0.00590754
82		-0.441341		0.00585108
83		-0.441119		0.00578526
84		-0.44163		0.0057395
85		-0.441847		0.00567653
86		-0.441979		0.00561246
87		-0.441854		0.00554974
88		-0.442255		0.00550166
89		-0.442561		0.00544882
90		-0.443249		0.00543231
91		-0.442895		0.00538457
92		-0.443344		0.00534522
93		-0.443611		0.0052948
94		-0.443415		0.00524247
95		-0.443381		0.00518768
96		-0.443511		0.00513558
97		-0.443752		0.0050886
98		-0.443645		0.00503808
99		-0.443372		0.00499486
100		-0.443489		0.00494653
101		-0.443076		0.00491513
102		-0.442943		0.004869
103		-0.443055		0.00482326
104		-0.443188		0.00477895
105		-0.44306		0.00473537
106		-0.442439		0.00473183
107		-0.442511		0.00468836
108		-0.442517		0.00464515
109		-0.442756		0.00460892
110		-0.442892		0.00456925
111		-0.442988		0.00452927
112		-0.4431		0.00449043
113		-0.442684		0.00447028
114		-0.442768		0.00443204
115		-0.44306		0.00440333
116		-0.443072		0.00436555
117		-0.44303		0.00432859
118		-0.443272		0.00429884
119		-0.443411		0.00426515
120		-0.443383		0.00422985
121		-0.443414		0.00419515
122		-0.443527		0.00416244
123		-0.443485		0.00412894
124		-0.443489		0.00409578
125		-0.443326		0.00406639
126		-0.443588		0.00404269
127		-0.443851		0.00401959
128		-0.444119		0.00399733
129		-0.444238		0.00396825
130		-0.444055		0.00394208
131		-0.444175		0.00391393
132		-0.444243		0.00388499
133		-0.443961		0.00386618
134		-0.443809		0.00384047
135		-0.443595		0.00381812
136		-0.443843		0.00379828
137		-0.443902		0.00377111
138		-0.443975		0.0037446
139		-0.444331		0.0037347
140		-0.444397		0.00370872
141		-0.444116		0.00369324
142		-0.443955		0.00367086
143		-0.444233		0.00365584
144		-0.444253		0.00363059
145		-0.444239		0.00360566
146		-0.444061		0.00358545
147		-0.444132		0.00356184
148		-0.444489		0.00355577
149		-0.44428		0.00353815
150		-0.44434		0.00351516
151		-0.444651		0.00350576
152		-0.444397		0.00349205
153		-0.443985		0.00349362
154		-0.443903		0.00347199
155		-0.444051		0.00345287
156		-0.44415		0.00343223
157		-0.444145		0.00341044
158		-0.44433		0.00339397
159		-0.444342		0.00337271
160		-0.444619		0.00336314
161		-0.442929		0.00374527
162		-0.443143		0.00372833
163		-0.443063		0.00370638
164		-0.44331		0.00369216
165		-0.443372		0.00367036
166		-0.443509		0.00365091
167		-0.443632		0.0036312
168		-0.443809		0.00361395
169		-0.443936		0.00359488
170		-0.443962		0.00357389
171		-0.443996		0.00355321
172		-0.443332		0.00359451
173		-0.443112		0.00358054
174		-0.442989		0.00356215
175		-0.4429		0.00354295
176		-0.44296		0.00352338
177		-0.443016		0.00350397
178		-0.442336		0.00355014
179		-0.442544		0.00353648
180		-0.442506		0.00351709
181		-0.44263		0.00349991
182		-0.442827		0.0034863
183		-0.442655		0.00347153
184		-0.442599		0.00345317
185		-0.442707		0.00343626
186		-0.442954		0.00342675
187		-0.443058		0.00341007
188		-0.443223		0.00339596
189		-0.443253		0.00337817
190		-0.443237		0.00336048
191		-0.443352		0.00334491
192		-0.443586		0.00333576
193		-0.443393		0.00332413
194		-0.443084		0.00332147
195		-0.443184		0.00330598
196		-0.443278		0.0032905
197		-0.443288		0.00327385
198		-0.443282		0.00325737
199		-0.443506		0.00324873
