-4.25567 0.856964 3.50395 
-2.88404 3.28984 5.38204 
-1.08392 2.12815 7.50299 
-2.77339 2.36125 4.84664 
-2.77339 2.36125 4.84664 
-3.74766 0.041546 5.36938 
-2.6784 -1.38508 2.5236 
0.0630433 0.0456282 3.93582 
0.0630433 0.0456282 3.93582 
0.0630433 0.0456282 3.93582 
0.0630433 0.0456282 3.93582 
-0.194505 0.390196 5.03034 
0.463231 -0.895944 5.2025 
0.463231 -0.895944 5.2025 
0.463231 -0.895944 5.2025 
0.463231 -0.895944 5.2025 
0.463231 -0.895944 5.2025 
1.08499 -1.97801 4.63766 
1.08499 -1.97801 4.63766 
3.93616 -0.0836835 5.17937 
2.70066 -2.03722 5.3359 
3.89047 -4.34174 5.23657 
4.19925 -5.4588 6.89706 
1.55681 -4.05536 9.483 
1.55681 -4.05536 9.483 
-0.560348 -6.30034 10.5361 
0.000930543 -8.3392 8.68683 
-1.62909 -9.93956 7.88122 
0.284848 -7.87081 8.24159 
1.0001 -7.79903 5.87151 
1.0001 -7.79903 5.87151 
2.23873 -7.65627 7.68536 
0.170167 -8.12069 5.39875 
0.968609 -5.40507 6.83509 
0.968609 -5.40507 6.83509 
0.968609 -5.40507 6.83509 
0.968609 -5.40507 6.83509 
0.527137 -2.58394 4.18706 
3.03034 -4.60725 5.05337 
3.03034 -4.60725 5.05337 
4.00501 -2.59893 5.87801 
1.76689 -3.18042 8.21105 
3.45685 -4.20694 5.99099 
3.06462 -4.62322 6.20595 
3.06462 -4.62322 6.20595 
3.06462 -4.62322 6.20595 
3.06462 -4.62322 6.20595 
2.16231 -4.62161 3.64902 
2.16231 -4.62161 3.64902 
2.16231 -4.62161 3.64902 
-0.0126424 -1.95601 3.82487 
-0.0126424 -1.95601 3.82487 
1.55588 -0.093152 2.34188 
1.55588 -0.093152 2.34188 
1.55588 -0.093152 2.34188 
1.55588 -0.093152 2.34188 
-0.893146 0.130524 0.999417 
-0.893146 0.130524 0.999417 
-0.893146 0.130524 0.999417 
-1.28896 -0.709639 0.956037 
-1.28896 -0.709639 0.956037 
-1.28896 -0.709639 0.956037 
-2.73201 -0.311303 -1.77464 
-2.95524 1.87723 -2.51368 
-2.95524 1.87723 -2.51368 
-0.23445 2.31193 -4.92597 
-0.475194 1.28441 -2.42582 
-0.475194 1.28441 -2.42582 
-0.475194 1.28441 -2.42582 
-0.475194 1.28441 -2.42582 
-0.475194 1.28441 -2.42582 
-1.0913 -0.963707 -3.94869 
-1.0913 -0.963707 -3.94869 
-1.0913 -0.963707 -3.94869 
-1.0913 -0.963707 -3.94869 
-2.79375 -1.01472 -3.15786 
-2.79375 -1.01472 -3.15786 
-2.79375 -1.01472 -3.15786 
-2.79375 -1.01472 -3.15786 
-2.79375 -1.01472 -3.15786 
-0.712367 1.48234 -2.39558 
-1.85367 0.163025 -1.3554 
-1.85367 0.163025 -1.3554 
0.296555 -0.798575 -1.97896 
0.296555 -0.798575 -1.97896 
0.296555 -0.798575 -1.97896 
0.747415 0.061551 -1.01007 
0.747415 0.061551 -1.01007 
-2.10805 2.60921 -3.00654 
-2.10805 2.60921 -3.00654 
-3.49086 3.75108 -1.57224 
-1.53719 3.39375 -1.87466 
-2.47708 1.37371 0.811895 
-4.7996 1.04405 -1.039 
-4.7996 1.04405 -1.039 
-4.86354 1.25159 1.04685 
-7.08993 -0.368496 3.25802 
-5.70729 -1.25502 1.07436 
-7.21232 -1.41426 2.3423 
-7.21232 -1.41426 2.3423 
-5.86992 0.085267 2.17587 
-5.86992 0.085267 2.17587 
-4.59755 0.799571 -0.441902 
-6.34605 0.576637 -0.918889 
-3.88224 -0.0845329 1.61353 
-3.53635 -0.532349 2.86783 
-3.53635 -0.532349 2.86783 
-1.03308 0.783004 2.37067 
-2.95775 -0.738185 1.39688 
-2.95775 -0.738185 1.39688 
-3.91036 -0.913253 2.51834 
-3.91036 -0.913253 2.51834 
-4.69793 -1.68801 4.1544 
-2.39287 0.145288 3.38445 
-2.39287 0.145288 3.38445 
-2.39287 0.145288 3.38445 
-0.268417 -2.49121 4.57818 
-0.59686 -0.32553 4.52208 
-3.29058 2.35936 2.4746 
-1.74289 3.30893 3.75524 
-1.74289 3.30893 3.75524 
-2.59355 4.48504 4.1575 
-2.59355 4.48504 4.1575 
-2.59355 4.48504 4.1575 
-0.754737 3.64542 4.35555 
1.02751 4.42321 5.32979 
-0.323155 3.83061 5.47962 
-2.68117 3.61337 4.11839 
-2.68117 3.61337 4.11839 
-2.68117 3.61337 4.11839 
-0.305233 5.08874 2.01232 
-0.305233 5.08874 2.01232 
-0.305233 5.08874 2.01232 
-0.305233 5.08874 2.01232 
-0.305233 5.08874 2.01232 
-0.305233 5.08874 2.01232 
0.622335 5.08259 3.79623 
-0.113445 3.31328 6.50257 
-0.137151 3.01365 4.83615 
-0.137151 3.01365 4.83615 
2.11553 0.708006 3.55921 
-0.436505 1.57408 3.7463 
0.860562 1.61365 3.67638 
1.37809 -1.13287 3.10393 
1.12718 -1.5199 0.22537 
0.929918 -1.98411 1.55129 
-1.12794 -2.60445 1.66071 
-1.12794 -2.60445 1.66071 
-1.12794 -2.60445 1.66071 
-1.12794 -2.60445 1.66071 
0.995296 -2.32164 1.18406 
1.23666 -1.88025 3.93937 
-0.991684 -1.18116 2.33313 
1.25415 -1.95989 2.24032 
1.25415 -1.95989 2.24032 
-0.463231 0.499564 4.68771 
-0.463231 0.499564 4.68771 
-0.463231 0.499564 4.68771 
-0.463231 0.499564 4.68771 
1.14627 1.77445 4.44402 
2.56639 -0.538769 2.07402 
-0.21059 -0.88151 0.52272 
1.52484 1.26295 1.35387 
1.52484 1.26295 1.35387 
3.76701 0.497189 2.66903 
3.76701 0.497189 2.66903 
3.09675 2.91817 5.36458 
3.09675 2.91817 5.36458 
3.09675 2.91817 5.36458 
5.34404 0.790271 5.87633 
4.27695 0.191544 3.42861 
2.10255 2.38163 2.56812 
0.247942 0.342392 1.92642 
0.247942 0.342392 1.92642 
0.247942 0.342392 1.92642 
0.247942 0.342392 1.92642 
0.247942 0.342392 1.92642 
0.247942 0.342392 1.92642 
0.247942 0.342392 1.92642 
-1.46391 -0.290659 1.75068 
-1.46391 -0.290659 1.75068 
-1.46391 -0.290659 1.75068 
1.20668 -0.168436 3.79376 
1.20668 -0.168436 3.79376 
2.0589 -1.36075 2.37966 
2.21587 -0.321891 2.81047 
2.21587 -0.321891 2.81047 
2.21587 -0.321891 2.81047 
2.21587 -0.321891 2.81047 
2.21587 -0.321891 2.81047 
2.21587 -0.321891 2.81047 
0.758874 -0.499551 0.971825 
0.193876 -0.315705 1.44775 
0.193876 -0.315705 1.44775 
0.193876 -0.315705 1.44775 
0.193876 -0.315705 1.44775 
0.193876 -0.315705 1.44775 
0.832884 0.00542562 2.58491 
0.832884 0.00542562 2.58491 
1.06533 0.428345 3.1703 
0.926264 1.26461 5.37216 
1.26229 -0.114234 5.38866 
1.90285 -2.57092 3.72622 
0.0252411 0.316215 0.833383 
0.0252411 0.316215 0.833383 
0.0252411 0.316215 0.833383 
0.560713 0.482193 1.422 
0.560713 0.482193 1.422 
0.560713 0.482193 1.422 
0.560713 0.482193 1.422 
0.214945 -0.645731 2.82613 
0.214945 -0.645731 2.82613 
0.214945 -0.645731 2.82613 
-0.766568 0.0735986 4.29526 
-0.897375 1.71028 2.91752 
-0.897375 1.71028 2.91752 
-0.897375 1.71028 2.91752 
0.658541 -1.01472 0.817284 
0.0728204 -0.194933 2.48669 
0.0728204 -0.194933 2.48669 
0.0728204 -0.194933 2.48669 
0.0728204 -0.194933 2.48669 
2.4306 -1.00894 5.38073 
1.96694 1.73235 2.84389 
1.96694 1.73235 2.84389 
-0.0726001 2.32096 2.47718 
-0.0726001 2.32096 2.47718 
-0.0726001 2.32096 2.47718 
0.868485 0.97915 2.629 
1.31907 -0.619423 1.39553 
-1.25453 2.02392 0.695529 
-2.50485 2.77011 1.94991 
-2.50485 2.77011 1.94991 
-2.50485 2.77011 1.94991 
-2.50485 2.77011 1.94991 
-2.50485 2.77011 1.94991 
-1.59819 2.18736 3.20819 
-0.979995 1.62581 1.79725 
-0.979995 1.62581 1.79725 
-0.979995 1.62581 1.79725 
1.72491 -0.683257 2.3374 
1.72491 -0.683257 2.3374 
1.72491 -0.683257 2.3374 
-0.0286035 -1.23175 3.01464 
-0.0286035 -1.23175 3.01464 
-0.0286035 -1.23175 3.01464 
-0.0286035 -1.23175 3.01464 
-0.0286035 -1.23175 3.01464 
-0.0286035 -1.23175 3.01464 
-0.0286035 -1.23175 3.01464 
0.289559 1.4121 2.04932 
1.84201 -0.11036 4.76352 
1.2788 -2.10518 4.04398 
1.2788 -2.10518 4.04398 
0.518049 0.588571 3.36451 
-0.00911767 1.11423 3.92179 
-0.00911767 1.11423 3.92179 
-2.77381 2.12631 4.87898 
-0.526494 0.895347 5.50248 
0.935188 -0.863817 5.82199 
0.935188 -0.863817 5.82199 
-0.472657 -1.42886 6.22304 
-2.39617 -0.0622489 4.06485 
-2.39617 -0.0622489 4.06485 
0.0770971 1.68277 4.47556 
-2.30631 0.617681 2.49014 
-2.30631 0.617681 2.49014 
-2.30631 0.617681 2.49014 
-2.30631 0.617681 2.49014 
-2.30631 0.617681 2.49014 
-2.30631 0.617681 2.49014 
-2.30631 0.617681 2.49014 
-2.30631 0.617681 2.49014 
-0.330743 1.70728 3.02914 
-0.18124 1.7234 0.982012 
-1.62577 3.23797 1.46477 
-1.62577 3.23797 1.46477 
-0.00585002 5.66016 3.49212 
1.45744 6.9113 3.23739 
3.47567 5.36036 3.31781 
3.47567 5.36036 3.31781 
3.47567 5.36036 3.31781 
3.80287 2.47288 2.56446 
3.80287 2.47288 2.56446 
3.80287 2.47288 2.56446 
3.80287 2.47288 2.56446 
2.2367 4.10722 3.49818 
2.2367 4.10722 3.49818 
-0.438205 2.85917 0.667162 
-2.97117 4.45206 -1.48162 
-3.87825 4.41466 0.431406 
-6.33972 3.40209 1.37394 
-6.33972 3.40209 1.37394 
-4.12787 3.19204 1.64633 
-4.12787 3.19204 1.64633 
-2.3835 3.53516 3.9594 
-0.996702 4.8315 6.24959 
0.515876 4.3343 3.35611 
0.515876 4.3343 3.35611 
0.515876 4.3343 3.35611 
0.515876 4.3343 3.35611 
0.515876 4.3343 3.35611 
-0.458817 4.38246 2.03068 
-0.458817 4.38246 2.03068 
2.17201 4.85752 3.04564 
3.61751 5.55674 3.99932 
4.63488 3.365 1.96853 
4.63488 3.365 1.96853 
4.63488 3.365 1.96853 
4.63488 3.365 1.96853 
2.69511 1.20943 -0.577146 
-0.151055 0.574678 -1.68562 
-0.151055 0.574678 -1.68562 
-0.151055 0.574678 -1.68562 
-0.151055 0.574678 -1.68562 
-0.612819 1.19064 -1.91709 
0.634351 -0.125935 -2.40983 
0.634351 -0.125935 -2.40983 
0.634351 -0.125935 -2.40983 
0.634351 -0.125935 -2.40983 
0.634351 -0.125935 -2.40983 
0.634351 -0.125935 -2.40983 
0.634351 -0.125935 -2.40983 
0.634351 -0.125935 -2.40983 
-1.48303 2.77028 -1.82829 
-1.48303 2.77028 -1.82829 
-2.44926 2.29086 -4.66065 
-0.12274 3.04251 -2.28962 
-0.615468 0.613717 -4.62041 
-2.29291 -2.00159 -5.52542 
-2.29291 -2.00159 -5.52542 
-2.29291 -2.00159 -5.52542 
-4.04818 -1.34282 -6.92668 
-1.66006 0.0881896 -4.75338 
-1.66006 0.0881896 -4.75338 
-3.44324 0.355861 -4.82579 
-2.27617 -1.30268 -4.10659 
-2.27617 -1.30268 -4.10659 
-1.51937 0.34203 -4.36385 
0.791429 2.8035 -5.26089 
0.791429 2.8035 -5.26089 
0.791429 2.8035 -5.26089 
-0.297255 1.70286 -6.50762 
-0.961849 0.783731 -5.35161 
-0.961849 0.783731 -5.35161 
1.6874 0.306994 -3.04339 
-1.02966 0.81805 -1.3938 
-2.10305 -0.973034 -2.24475 
-1.93879 -0.239387 -3.33996 
-1.93879 -0.239387 -3.33996 
-0.315813 -0.627895 -3.04403 
-0.0998143 -2.15175 -4.39992 
-0.0998143 -2.15175 -4.39992 
-0.0998143 -2.15175 -4.39992 
0.752202 -4.9307 -7.18471 
-0.153295 -4.18049 -5.22259 
-1.08518 -3.30694 -3.27377 
-1.08518 -3.30694 -3.27377 
-1.98689 -0.866663 -1.61041 
-1.98689 -0.866663 -1.61041 
-3.51697 0.834925 -3.09573 
-1.80723 0.0739501 -3.86311 
-1.51325 0.226344 -4.21392 
-0.996132 0.865167 -5.44606 
-0.996132 0.865167 -5.44606 
0.24317 1.80398 -3.88062 
0.24317 1.80398 -3.88062 
0.24317 1.80398 -3.88062 
0.24317 1.80398 -3.88062 
0.24317 1.80398 -3.88062 
2.20694 4.29664 -5.31169 
2.20694 4.29664 -5.31169 
2.20694 4.29664 -5.31169 
2.20694 4.29664 -5.31169 
2.20694 4.29664 -5.31169 
3.95115 2.16548 -4.38104 
4.45064 1.00259 -2.37254 
4.45064 1.00259 -2.37254 
1.64629 0.24531 -1.96551 
1.44754 1.36809 -3.05987 
1.44754 1.36809 -3.05987 
1.44754 1.36809 -3.05987 
1.44754 1.36809 -3.05987 
1.44754 1.36809 -3.05987 
1.66752 1.09638 -1.09793 
0.244646 2.01439 -2.60259 
0.244646 2.01439 -2.60259 
0.244646 2.01439 -2.60259 
0.244646 2.01439 -2.60259 
-1.51761 0.871616 -4.10859 
-1.51761 0.871616 -4.10859 
0.775441 0.680616 -4.39623 
1.51235 -1.10969 -3.17889 
1.21415 0.317267 -3.14552 
1.21415 0.317267 -3.14552 
1.21415 0.317267 -3.14552 
1.21415 0.317267 -3.14552 
1.21415 0.317267 -3.14552 
1.21415 0.317267 -3.14552 
1.21415 0.317267 -3.14552 
1.21415 0.317267 -3.14552 
1.21415 0.317267 -3.14552 
-0.149635 0.55181 -3.60348 
-0.149635 0.55181 -3.60348 
-0.304057 2.54687 -4.66904 
1.26961 1.02712 -3.12378 
-1.28007 -1.17461 -5.63535 
0.370881 -1.6948 -5.37676 
0.370881 -1.6948 -5.37676 
1.38352 0.714051 -3.19198 
1.38352 0.714051 -3.19198 
1.38352 0.714051 -3.19198 
1.38352 0.714051 -3.19198 
3.22618 1.20653 -2.17226 
3.22618 1.20653 -2.17226 
3.22618 1.20653 -2.17226 
3.22618 1.20653 -2.17226 
3.22618 1.20653 -2.17226 
4.10432 -0.44549 -3.45629 
3.15323 -1.91804 -3.8968 
0.69347 0.806157 -1.20531 
0.833724 -1.35862 -3.54939 
1.56571 -0.431803 -1.23344 
1.56571 -0.431803 -1.23344 
-0.436917 -3.22384 -3.04167 
0.653928 -1.61146 -3.36918 
2.03835 -0.645882 -5.83188 
2.03835 -0.645882 -5.83188 
-0.377399 0.451411 -6.49054 
-2.82002 1.05493 -6.27576 
-2.04282 2.4812 -6.4572 
-2.04282 2.4812 -6.4572 
0.560412 2.09431 -6.46195 
-0.0862889 2.53287 -4.88016 
-0.712243 0.400914 -4.72496 
-2.70836 0.704356 -4.72562 
-2.70836 0.704356 -4.72562 
-0.277234 -1.74597 -5.56326 
-0.521927 -0.0885418 -2.88278 
-0.521927 -0.0885418 -2.88278 
-0.521927 -0.0885418 -2.88278 
-0.521927 -0.0885418 -2.88278 
-0.521927 -0.0885418 -2.88278 
-0.521927 -0.0885418 -2.88278 
-0.521927 -0.0885418 -2.88278 
-0.521927 -0.0885418 -2.88278 
-0.873772 -2.06825 -2.46307 
-0.873772 -2.06825 -2.46307 
-0.873772 -2.06825 -2.46307 
-1.30917 -0.127964 -1.27214 
1.15569 -2.91866 1.17719 
-0.897558 -3.92255 3.46816 
-0.503474 -1.95125 3.15083 
-0.503474 -1.95125 3.15083 
-0.503474 -1.95125 3.15083 
2.3129 -1.69734 2.16973 
2.48028 -2.09827 3.24611 
2.48028 -2.09827 3.24611 
5.2513 -3.14336 2.36845 
5.2513 -3.14336 2.36845 
5.2513 -3.14336 2.36845 
5.2513 -3.14336 2.36845 
5.2513 -3.14336 2.36845 
3.61123 -3.12518 4.63498 
3.61123 -3.12518 4.63498 
1.24102 -2.32299 2.05335 
-0.379878 -0.816938 3.9537 
0.891688 1.57232 1.7886 
-0.524028 2.37967 0.89128 
1.66571 -0.361808 2.44674 
1.66571 -0.361808 2.44674 
1.66571 -0.361808 2.44674 
1.66571 -0.361808 2.44674 
0.0250716 1.30724 2.76549 
0.0250716 1.30724 2.76549 
0.0250716 1.30724 2.76549 
0.0250716 1.30724 2.76549 
1.56887 -0.49023 1.1265 
2.10452 -0.304709 3.05495 
0.323549 -1.04553 4.41225 
0.102467 1.22036 5.56876 
0.102467 1.22036 5.56876 
-1.52709 -0.454837 3.52897 
-1.52709 -0.454837 3.52897 
-1.52709 -0.454837 3.52897 
-1.52709 -0.454837 3.52897 
-3.00517 1.09815 4.97595 
-3.00517 1.09815 4.97595 
-2.41519 3.97408 5.10932 
-0.16454 2.91906 6.38296 
1.24109 0.262498 6.25613 
1.24109 0.262498 6.25613 
-1.44573 1.79654 3.45104 
-1.44573 1.79654 3.45104 
-2.59631 1.56562 3.29949 
-2.59631 1.56562 3.29949 
-2.59631 1.56562 3.29949 
-2.59631 1.56562 3.29949 
-2.59631 1.56562 3.29949 
-1.13452 0.423907 2.15504 
-1.13452 0.423907 2.15504 
-1.13452 0.423907 2.15504 
-1.13452 0.423907 2.15504 
-3.92686 1.14689 4.54332 
-5.22722 1.46822 2.80829 
-3.05097 4.16704 1.92204 
-1.74439 6.88418 1.95312 
1.13501 7.55713 1.2065 
1.13501 7.55713 1.2065 
1.13501 7.55713 1.2065 
-0.172407 7.89212 3.87792 
-0.172407 7.89212 3.87792 
-0.172407 7.89212 3.87792 
-0.172407 7.89212 3.87792 
0.177289 7.32236 6.76669 
2.12368 8.20778 5.18634 
0.0562314 6.60318 7.78412 
0.0562314 6.60318 7.78412 
0.0562314 6.60318 7.78412 
1.14964 7.3384 7.20102 
0.384793 8.46009 6.24982 
2.0127 6.3937 7.34268 
-0.156266 5.75193 6.55986 
-0.156266 5.75193 6.55986 
-1.98051 4.02211 8.32285 
0.615822 3.10937 8.62891 
0.615822 3.10937 8.62891 
2.08407 2.42685 6.95949 
-0.551614 1.29026 7.49453 
-2.9975 -0.322521 6.17225 
-2.58947 -3.09909 6.12073 
-1.86318 -2.95857 8.00655 
0.0566399 -1.73733 7.11972 
0.0566399 -1.73733 7.11972 
0.0566399 -1.73733 7.11972 
1.05892 -2.85038 7.40688 
