# DISTANCE:     AVE_GOFR:        ERROR:
         2             31       0.807964                   0                   0                   0
         2             32       0.833613                   0                   0                   0
         2             33       0.859263         0.000194523         0.000291784         6.87742e-05
         2             34       0.884913           0.0144894           0.0129916          0.00105914
         2             35       0.910562            0.119495            0.117431          0.00145964
         2             36       0.936212            0.429566            0.441391          0.00836183
         2             37       0.961861            0.961299            0.972503          0.00792184
         2             38       0.987511             1.59206             1.58129          0.00761115
         2             39        1.01316              2.0547             2.05088          0.00270429
         2             40        1.03881             2.30875             2.31229          0.00250181
         2             41        1.06446             2.39089             2.39731          0.00454133
         2             42        1.09011             2.29157             2.30787           0.0115233
         2             43        1.11576             2.18381             2.17695          0.00485397
         2             44        1.14141             1.97105             1.95259           0.0130508
         2             45        1.16706             1.78691             1.77119           0.0111165
         2             46        1.19271             1.61025             1.60707          0.00225483
         2             47        1.21836             1.46357             1.46906          0.00388276
         2             48        1.24401             1.32438             1.30696           0.0123159
         2             49        1.26966             1.16231             1.17049          0.00578566
         2             50        1.29531             1.07316             1.07675          0.00253727
         2             51        1.32096            0.996212             1.01901           0.0161224
         2             52        1.34661            0.931059            0.935152          0.00289372
         2             53        1.37226            0.883041            0.880314          0.00192812
         2             54        1.39791            0.841943            0.847339          0.00381564
         2             55        1.42355            0.810542            0.810229         0.000221347
         2             56         1.4492            0.782013            0.773995          0.00566999
         2             57        1.47485            0.752893            0.751743         0.000813197
         2             58         1.5005            0.723982            0.719634          0.00307487
         2             59        1.52615            0.721939            0.721759          0.00012718
         2             60         1.5518            0.735887            0.722377          0.00955268
         2             61        1.57745            0.731006            0.729366          0.00115982
         2             62         1.6031            0.723692            0.726468          0.00196279
         2             63        1.62875            0.695006             0.71424           0.0136005
         2             64         1.6544            0.719881            0.709687          0.00720793
         2             65        1.68005            0.755247            0.746287          0.00633585
         2             66         1.7057            0.772568            0.772215         0.000250175
         2             67        1.73135            0.826129            0.820771          0.00378908
         2             68          1.757            0.863027            0.856649          0.00450997
         2             69        1.78265             0.88732            0.886088         0.000870897
         2             70         1.8083            0.928264            0.928294         2.07062e-05
         2             71        1.83395            0.948431            0.949862          0.00101159
         2             72         1.8596            0.977911            0.996778            0.013341
         2             73        1.88525             1.03974             1.03413          0.00396249
         2             74         1.9109             1.07405             1.06564          0.00595213
         2             75        1.93655             1.10742             1.10438          0.00214849
         2             76         1.9622             1.13244             1.14747           0.0106283
         2             77        1.98785             1.15616              1.1688           0.0089379
         2             78         2.0135             1.15696             1.16775          0.00763025
         2             79        2.03915             1.18859             1.17722          0.00803995
         2             80         2.0648             1.18066             1.17016          0.00742853
         2             81        2.09045             1.16402             1.16811          0.00289352
         2             82         2.1161             1.15223             1.14515          0.00501064
         2             83        2.14174             1.14104             1.12338           0.0124876
         2             84        2.16739             1.13529             1.13005          0.00370065
         2             85        2.19304             1.11451             1.11334         0.000830618
         2             86        2.21869              1.0941             1.09554          0.00101956
         2             87        2.24434             1.06906             1.07236          0.00233724
         2             88        2.26999             1.03667             1.04117          0.00318316
         2             89        2.29564             1.03667             1.02201           0.0103619
         2             90        2.32129            0.998445            0.998274         0.000120944
         2             91        2.34694            0.974176            0.969832          0.00307159
         2             92        2.37259            0.962391            0.969217          0.00482629
         2             93        2.39824            0.948063            0.960612          0.00887332
         2             94        2.42389            0.941171            0.955933           0.0104382
         2             95        2.44954            0.915329            0.930242           0.0105452
         2             96        2.47519            0.901212            0.915317          0.00997413
         2             97        2.50084            0.912262            0.913466         0.000851205
         2             98        2.52649            0.918645            0.914693          0.00279506
         2             99        2.55214            0.933207            0.929229          0.00281322
         3              0      0.0128248                   0                   0                   0
         3              1      0.0384745                   0                   0                   0
         3              2      0.0641241                   0                   0                   0
         3              3      0.0897737                   0                   0                   0
         3              4       0.115423                   0                   0                   0
         3              5       0.141073                   0                   0                   0
         3              6       0.166723                   0                   0                   0
         3              7       0.192372                   0                   0                   0
         3              8       0.218022                   0                   0                   0
         3              9       0.243672                   0                   0                   0
         3             10       0.269321                   0                   0                   0
         3             11       0.294971                   0                   0                   0
         3             12        0.32062                   0                   0                   0
         3             13        0.34627                   0                   0                   0
         3             14        0.37192                   0                   0                   0
         3             15       0.397569                   0                   0                   0
         3             16       0.423219                   0                   0                   0
         3             17       0.448869                   0                   0                   0
         3             18       0.474518                   0                   0                   0
         3             19       0.500168                   0                   0                   0
         3             20       0.525818                   0                   0                   0
         3             21       0.551467                   0                   0                   0
         3             22       0.577117                   0                   0                   0
         3             23       0.602767                   0                   0                   0
         3             24       0.628416                   0                   0                   0
         3             25       0.654066                   0                   0                   0
         3             26       0.679715                   0                   0                   0
         3             27       0.705365                   0                   0                   0
         3             28       0.731015                   0                   0                   0
         3             29       0.756664                   0                   0                   0
         3             30       0.782314                   0                   0                   0
         3             31       0.807964                   0                   0                   0
         3             32       0.833613                   0                   0                   0
         3             33       0.859263         0.000486307         0.000356625         7.00362e-05
         3             34       0.884913           0.0142754           0.0134195         0.000787824
         3             35       0.910562            0.108005            0.114289          0.00274385
         3             36       0.936212            0.422465            0.435082          0.00759005
         3             37       0.961861            0.958816             0.96794          0.00646281
         3             38       0.987511             1.56837             1.57699          0.00617405
         3             39        1.01316             2.00279             2.03485           0.0132108
         3             40        1.03881             2.28191             2.30216          0.00843462
         3             41        1.06446             2.34507              2.3799           0.0145381
         3             42        1.09011             2.30918              2.3083          0.00769046
         3             43        1.11576             2.18352             2.17914          0.00369796
         3             44        1.14141             1.95409             1.95309          0.00871009
         3             45        1.16706             1.77441             1.77226          0.00746277
         3             46        1.19271             1.62718             1.61377          0.00567782
         3             47        1.21836             1.47908              1.4724          0.00376048
         3             48        1.24401             1.33228              1.3154           0.0107196
         3             49        1.26966             1.20003             1.18034          0.00891613
         3             50        1.29531             1.13698             1.09683           0.0164795
         3             51        1.32096             1.01968             1.01924           0.0107498
         3             52        1.34661            0.974161            0.948155           0.0107908
         3             53        1.37226            0.898664            0.886431          0.00515702
         3             54        1.39791            0.826459            0.840379          0.00622619
         3             55        1.42355            0.786373            0.802277          0.00649431
         3             56         1.4492            0.752036            0.766675          0.00707142
         3             57        1.47485            0.743803            0.749096          0.00222801
         3             58         1.5005            0.714201            0.717823          0.00252758
         3             59        1.52615            0.709729            0.717749          0.00327527
         3             60         1.5518            0.704474            0.716409          0.00801874
         3             61        1.57745             0.71063            0.723121          0.00515737
         3             62         1.6031            0.710242            0.721059          0.00460603
         3             63        1.62875            0.724387            0.717622          0.00947827
         3             64         1.6544            0.743932            0.721102           0.0104862
         3             65        1.68005             0.76757            0.753381          0.00716904
         3             66         1.7057            0.788243            0.777557          0.00436545
         3             67        1.73135            0.825866            0.822469          0.00288164
         3             68          1.757            0.847495            0.853597          0.00390477
         3             69        1.78265            0.879734             0.88397          0.00182421
         3             70         1.8083            0.929333             0.92864         0.000283265
         3             71        1.83395            0.938374            0.946032          0.00319841
         3             72         1.8596            0.993964             0.99584          0.00892694
         3             73        1.88525             1.01889             1.02905          0.00491806
         3             74         1.9109             1.04887             1.06005          0.00604787
         3             75        1.93655             1.08683             1.09853          0.00498599
         3             76         1.9622             1.09772             1.13089           0.0152818
         3             77        1.98785             1.11333             1.15031           0.0162289
         3             78         2.0135             1.14992             1.16181          0.00703122
         3             79        2.03915             1.19847              1.1843          0.00788404
         3             80         2.0648              1.1888             1.17637          0.00708993
         3             81        2.09045             1.18127              1.1725          0.00406636
         3             82         2.1161             1.18447             1.15825           0.0112114
         3             83        2.14174              1.1804             1.14239           0.0176108
         3             84        2.16739             1.13508             1.13173          0.00282143
         3             85        2.19304             1.11951             1.11539          0.00176744
         3             86        2.21869             1.09439             1.09516         0.000748875
         3             87        2.24434             1.07678             1.07383          0.00196807
         3             88        2.26999             1.05308             1.04514          0.00387365
         3             89        2.29564             1.04323             1.02908          0.00900296
         3             90        2.32129             1.00575             1.00077          0.00203717
         3             91        2.34694            0.990239            0.976634          0.00591951
         3             92        2.37259            0.961957            0.966797          0.00377569
         3             93        2.39824             0.95374            0.958321          0.00620415
         3             94        2.42389            0.950531            0.954132          0.00711248
         3             95        2.44954             0.90342            0.921301           0.0101348
         3             96        2.47519            0.906354             0.91233          0.00708281
         3             97        2.50084            0.900688            0.909207          0.00352386
         3             98        2.52649             0.90723            0.912205          0.00275643
         3             99        2.55214            0.911707            0.923388          0.00512441
         4              0      0.0128248                   0                   0                   0
         4              1      0.0384745                   0                   0                   0
         4              2      0.0641241                   0                   0                   0
         4              3      0.0897737                   0                   0                   0
         4              4       0.115423                   0                   0                   0
         4              5       0.141073                   0                   0                   0
         4              6       0.166723                   0                   0                   0
         4              7       0.192372                   0                   0                   0
         4              8       0.218022                   0                   0                   0
         4              9       0.243672                   0                   0                   0
         4             10       0.269321                   0                   0                   0
         4             11       0.294971                   0                   0                   0
         4             12        0.32062                   0                   0                   0
         4             13        0.34627                   0                   0                   0
         4             14        0.37192                   0                   0                   0
         4             15       0.397569                   0                   0                   0
         4             16       0.423219                   0                   0                   0
         4             17       0.448869                   0                   0                   0
         4             18       0.474518                   0                   0                   0
         4             19       0.500168                   0                   0                   0
         4             20       0.525818                   0                   0                   0
         4             21       0.551467                   0                   0                   0
         4             22       0.577117                   0                   0                   0
         4             23       0.602767                   0                   0                   0
         4             24       0.628416                   0                   0                   0
         4             25       0.654066                   0                   0                   0
         4             26       0.679715                   0                   0                   0
         4             27       0.705365                   0                   0                   0
         4             28       0.731015                   0                   0                   0
         4             29       0.756664                   0                   0                   0
         4             30       0.782314                   0                   0                   0
         4             31       0.807964                   0                   0                   0
         4             32       0.833613                   0                   0                   0
         4             33       0.859263          0.00116714         0.000559253         0.000183174
         4             34       0.884913           0.0132667           0.0133813         0.000591794
         4             35       0.910562            0.101798            0.111166          0.00339838
         4             36       0.936212            0.430822            0.434017          0.00576679
         4             37       0.961861            0.961558            0.966345          0.00504021
         4             38       0.987511             1.59125             1.58055          0.00556561
         4             39        1.01316             2.06828             2.04321           0.0122695
         4             40        1.03881             2.28969             2.29904          0.00687771
         4             41        1.06446             2.39765             2.38433           0.0115612
         4             42        1.09011             2.30303             2.30698          0.00587966
         4             43        1.11576             2.15818              2.1739          0.00531821
         4             44        1.14141             2.01272               1.968           0.0144689
         4             45        1.16706             1.78675             1.77588          0.00641609
         4             46        1.19271             1.61547              1.6142          0.00427424
         4             47        1.21836             1.44512             1.46558          0.00654524
         4             48        1.24401              1.3158              1.3155          0.00804012
         4             49        1.26966             1.14097              1.1705           0.0108333
         4             50        1.29531              1.0418             1.08307           0.0171664
         4             51        1.32096            0.985223             1.01073           0.0109193
         4             52        1.34661            0.911614             0.93902           0.0113175
         4             53        1.37226            0.856727            0.879005          0.00750462
         4             54        1.39791            0.824891            0.836507          0.00574891
         4             55        1.42355            0.788925            0.798939          0.00566399
         4             56         1.4492            0.769441            0.767367          0.00533727
         4             57        1.47485            0.744056            0.747836          0.00199578
         4             58         1.5005            0.746331             0.72495          0.00645676
         4             59        1.52615            0.708845            0.715523          0.00312257
         4             60         1.5518            0.694384            0.710903          0.00767521
