#  BLOCK      BIN       VELOCITY     AVE_POFV    CUM_POFV      ERROR
     216       9            3.8        0.08125      0.0556145     0.00206713
     216      10            4.2              0      0.0229124     0.00134024
     216      11            4.6              0     0.00844264     0.00077026
     216      12              5              0     0.00266311    0.000467373
     216      13            5.4              0     0.00163859    0.000377688
     216      14            5.8              0    0.000667653    0.000227352
     216      15            6.2              0    0.000276492    0.000145384
     216      16            6.6              0    0.000101809    0.000101573
     216      17              7              0              0              0
     216      18            7.4              0              0              0
     216      19            7.8              0              0              0
     217       0            0.2      0.0530093      0.0245968     0.00158864
     217       1            0.6        0.17037        0.21595     0.00410663
     217       2              1       0.325231        0.35339     0.00491966
     217       3            1.4       0.548611       0.417409     0.00555654
     217       4            1.8       0.477083       0.451249     0.00531327
     217       5            2.2       0.392361       0.380478     0.00474153
     217       6            2.6       0.251157       0.285609     0.00473507
     217       7              3       0.130093       0.173034      0.0046745
     217       8            3.4      0.0451389         0.1059     0.00339676
     217       9            3.8       0.106944       0.055851      0.0020711
     217      10            4.2              0      0.0228068     0.00133822
     217      11            4.6              0     0.00840374    0.000767692
     217      12              5              0     0.00265084     0.00046538
     217      13            5.4              0     0.00163104    0.000376023
     217      14            5.8              0    0.000664576    0.000226325
     217      15            6.2              0    0.000275218     0.00014472
     217      16            6.6              0     0.00010134    0.000101106
     217      17              7              0              0              0
     217      18            7.4              0              0              0
     217      19            7.8              0              0              0
     218       0            0.2      0.0694444      0.0248025     0.00159462
     218       1            0.6       0.140972       0.215606     0.00410217
     218       2              1       0.335417       0.353308     0.00489778
     218       3            1.4        0.54375       0.417989     0.00556119
     218       4            1.8       0.457407       0.451277     0.00528897
     218       5            2.2       0.432639       0.380717     0.00472582
     218       6            2.6       0.227778       0.285343     0.00472077
     218       7              3       0.136343       0.172866     0.00465608
     218       8            3.4      0.0509259       0.105648     0.00339053
     218       9            3.8       0.105324       0.056078     0.00207399
     218      10            4.2              0      0.0227022     0.00133616
     218      11            4.6              0     0.00836519    0.000765138
     218      12              5              0     0.00263868    0.000463404
     218      13            5.4              0     0.00162356    0.000374373
     218      14            5.8              0    0.000661527    0.000225307
     218      15            6.2              0    0.000273955    0.000144061
     218      16            6.6              0    0.000100875    0.000100643
     218      17              7              0              0              0
     218      18            7.4              0              0              0
     218      19            7.8              0              0              0
     219       0            0.2      0.0539352      0.0249355     0.00159288
     219       1            0.6       0.118981       0.215165     0.00410709
     219       2              1       0.377315       0.353417     0.00487665
     219       3            1.4       0.477778       0.418262     0.00554249
     219       4            1.8       0.510648       0.451548     0.00527177
     219       5            2.2       0.468981        0.38112     0.00472139
     219       6            2.6       0.217824       0.285035     0.00470927
     219       7              3       0.113657       0.172595     0.00464267
     219       8            3.4      0.0717593       0.105493     0.00337858
     219       9            3.8      0.0891204      0.0562289        0.00207
     219      10            4.2              0      0.0225985     0.00133408
     219      11            4.6              0     0.00832699    0.000762597
     219      12              5              0     0.00262663    0.000461445
     219      13            5.4              0     0.00161614    0.000372736
     219      14            5.8              0    0.000658507    0.000224299
     219      15            6.2              0    0.000272704    0.000143409
     219      16            6.6              0    0.000100414    0.000100185
     219      17              7              0              0              0
     219      18            7.4              0              0              0
     219      19            7.8              0              0              0
     220       0            0.2      0.0321759      0.0249684     0.00158598
     220       1            0.6       0.147685       0.214858     0.00409986
     220       2              1        0.36713        0.35348     0.00485488
     220       3            1.4       0.531019       0.418774     0.00554095
     220       4            1.8       0.513889       0.451832     0.00525541
     220       5            2.2       0.460417        0.38148     0.00471367
     220       6            2.6       0.177546       0.284547     0.00471314
     220       7              3       0.108102       0.172302     0.00463081
     220       8            3.4       0.106481       0.105498     0.00336322
     220       9            3.8      0.0555556      0.0562258      0.0020606
     220      10            4.2              0      0.0224958     0.00133196
     220      11            4.6              0     0.00828914    0.000760069
     220      12              5              0     0.00261469    0.000459501
     220      13            5.4              0      0.0016088    0.000371115
     220      14            5.8              0    0.000655513    0.000223299
     220      15            6.2              0    0.000271465    0.000142762
     220      16            6.6              0    9.99579e-05    9.97305e-05
     220      17              7              0              0              0
     220      18            7.4              0              0              0
     220      19            7.8              0              0              0
     221       0            0.2      0.0310185      0.0249958     0.00157904
     221       1            0.6       0.130556       0.214476     0.00409902
     221       2              1       0.385417       0.353624     0.00483506
     221       3            1.4       0.544444       0.419343     0.00554498
     221       4            1.8       0.463426       0.451884     0.00523189
     221       5            2.2       0.457407       0.381824     0.00470484
     221       6            2.6       0.209954       0.284209     0.00470389
     221       7              3       0.105556          0.172     0.00461969
     221       8            3.4       0.125926        0.10559     0.00334928
     221       9            3.8      0.0462963      0.0561809     0.00205176
     221      10            4.2              0       0.022394     0.00132982
     221      11            4.6              0     0.00825163    0.000757555
     221      12              5              0     0.00260286    0.000457575
     221      13            5.4              0     0.00160152    0.000369507
     221      14            5.8              0    0.000652547    0.000222308
     221      15            6.2              0    0.000270236    0.000142122
     221      16            6.6              0    9.95056e-05    9.92802e-05
     221      17              7              0              0              0
     221      18            7.4              0              0              0
     221      19            7.8              0              0              0
     222       0            0.2      0.0525463      0.0251199     0.00157679
     222       1            0.6       0.112269       0.214016     0.00410633
     222       2              1       0.390741       0.353791     0.00481617
     222       3            1.4       0.495602       0.419686     0.00553063
     222       4            1.8       0.522917       0.452204      0.0052181
     222       5            2.2       0.446296       0.382114     0.00469261
     222       6            2.6       0.192593       0.283796     0.00470077
     222       7              3       0.101852       0.171684     0.00460968
     222       8            3.4       0.136343       0.105729     0.00333705
     222       9            3.8      0.0488426      0.0561478     0.00204279
     222      10            4.2              0      0.0222931     0.00132765
     222      11            4.6              0     0.00821446    0.000755054
     222      12              5              0     0.00259113    0.000455664
     222      13            5.4              0      0.0015943    0.000367913
     222      14            5.8              0    0.000649608    0.000221326
     222      15            6.2              0    0.000269019    0.000141487
     222      16            6.6              0    9.90574e-05     9.8834e-05
     222      17              7              0              0              0
     222      18            7.4              0              0              0
     222      19            7.8              0              0              0
     223       0            0.2       0.043287      0.0252014     0.00157183
     223       1            0.6       0.225694       0.214068     0.00408825
     223       2              1       0.299769       0.353549     0.00480066
     223       3            1.4       0.483796       0.419974     0.00551329
     223       4            1.8       0.556713       0.452673     0.00521571
     223       5            2.2       0.408102       0.382231     0.00467301
     223       6            2.6       0.204861       0.283442     0.00469299
     223       7              3      0.0733796       0.171243     0.00461004
     223       8            3.4       0.144213       0.105901     0.00332655
     223       9            3.8      0.0601852      0.0561659      0.0020337
     223      10            4.2              0      0.0221932     0.00132545
     223      11            4.6              0     0.00817763    0.000752566
     223      12              5              0     0.00257951    0.000453768
     223      13            5.4              0     0.00158715    0.000366332
     223      14            5.8              0    0.000646695    0.000220353
     223      15            6.2              0    0.000267813    0.000140857
     223      16            6.6              0    9.86132e-05    9.83918e-05
     223      17              7              0              0              0
     223      18            7.4              0              0              0
     223      19            7.8              0              0              0
     224       0            0.2     0.00810185       0.025125     0.00156666
     224       1            0.6       0.284722       0.214384     0.00408215
     224       2              1       0.221528        0.35296     0.00481527
     224       3            1.4       0.513657       0.420392     0.00550452
     224       4            1.8       0.610185       0.453376     0.00523961
     224       5            2.2       0.353935       0.382105     0.00465386
     224       6            2.6       0.229398       0.283201     0.00467824
     224       7              3      0.0701389       0.170792      0.0046115
     224       8            3.4       0.140741       0.106057     0.00331533
     224       9            3.8      0.0675926      0.0562169     0.00202527
     224      10            4.2              0      0.0220941     0.00132323
     224      11            4.6              0     0.00814112    0.000750091
     224      12              5              0       0.002568    0.000451889
     224      13            5.4              0     0.00158007    0.000364765
     224      14            5.8              0    0.000643808    0.000219388
     224      15            6.2              0    0.000266617    0.000140234
     224      16            6.6              0    9.81729e-05    9.79536e-05
     224      17              7              0              0              0
     224      18            7.4              0              0              0
     224      19            7.8              0              0              0
     225       0            0.2     0.00208333      0.0250226     0.00156304
     225       1            0.6       0.234259       0.214472     0.00406496
     225       2              1       0.271065       0.352596     0.00480761
     225       3            1.4       0.420833       0.420394     0.00548006
     225       4            1.8       0.714815       0.454538     0.00534361
     225       5            2.2       0.307639       0.381774     0.00464492
     225       6            2.6       0.261111       0.283103     0.00465848
     225       7              3       0.117593       0.170556     0.00459706
     225       8            3.4       0.119907       0.106118     0.00330117
     225       9            3.8      0.0506944      0.0561924     0.00201641
     225      10            4.2              0      0.0219959     0.00132099
     225      11            4.6              0     0.00810494     0.00074763
     225      12              5              0     0.00255658    0.000450024
     225      13            5.4              0     0.00157305    0.000363212
     225      14            5.8              0    0.000640947    0.000218432
     225      15            6.2              0    0.000265432    0.000139615
     225      16            6.6              0    9.77366e-05    9.75192e-05
     225      17              7              0              0              0
     225      18            7.4              0              0              0
     225      19            7.8              0              0              0
     226       0            0.2      0.0231481      0.0250143     0.00155615
     226       1            0.6       0.180787       0.214323      0.0040497
     226       2              1       0.343287       0.352554     0.00478651
     226       3            1.4        0.36088       0.420131     0.00546213
     226       4            1.8       0.671065       0.455496     0.00540517
     226       5            2.2       0.384028       0.381784     0.00462438
     226       6            2.6       0.292824       0.283146     0.00463807
     226       7              3       0.075463       0.170135     0.00459594
     226       8            3.4      0.0990741       0.106087     0.00328671
     226       9            3.8      0.0694444       0.056251     0.00200834
     226      10            4.2              0      0.0218986     0.00131873
     226      11            4.6              0     0.00806908    0.000745181
     226      12              5              0     0.00254527    0.000448175
     226      13            5.4              0     0.00156608    0.000361671
     226      14            5.8              0     0.00063811    0.000217484
     226      15            6.2              0    0.000264258    0.000139003
     226      16            6.6              0    9.73042e-05    9.70886e-05
     226      17              7              0              0              0
     226      18            7.4              0              0              0
     226      19            7.8              0              0              0
     227       0            0.2      0.0333333       0.025051     0.00154972
     227       1            0.6       0.177083       0.214159     0.00403519
     227       2              1       0.331713       0.352463     0.00476631
     227       3            1.4        0.39375       0.420014     0.00543931
     227       4            1.8        0.61875       0.456215     0.00542899
     227       5            2.2       0.449306       0.382081     0.00461357
     227       6            2.6       0.257639       0.283034     0.00461899
     227       7              3      0.0763889       0.169722     0.00459421
     227       8            3.4       0.102778       0.106073     0.00327226
     227       9            3.8      0.0592593      0.0562643     0.00199954
     227      10            4.2              0      0.0218021     0.00131644
     227      11            4.6              0     0.00803353    0.000742746
     227      12              5              0     0.00253406    0.000446341
     227      13            5.4              0     0.00155919    0.000360144
     227      14            5.8              0    0.000635299    0.000216544
     227      15            6.2              0    0.000263093    0.000138395
     227      16            6.6              0    9.68755e-05    9.66619e-05
     227      17              7              0              0              0
     227      18            7.4              0              0              0
     227      19            7.8              0              0              0
     228       0            0.2      0.0462963      0.0251442     0.00154573
     228       1            0.6         0.1875       0.214042     0.00401918
     228       2              1       0.395139        0.35265     0.00474908
     228       3            1.4       0.329167       0.419616     0.00543002
     228       4            1.8       0.500463       0.456409     0.00540865
     228       5            2.2       0.528472       0.382723     0.00463779
     228       6            2.6       0.288426       0.283057      0.0045988
     228       7              3      0.0738426       0.169301     0.00459326
     228       8            3.4        0.08125       0.105964     0.00325972
     228       9            3.8      0.0627315      0.0562926     0.00199097
     228      10            4.2     0.00671296      0.0217359     0.00131233
     228      11            4.6              0     0.00799829    0.000740323
     228      12              5              0     0.00252295    0.000444522
     228      13            5.4              0     0.00155235    0.000358629
     228      14            5.8              0    0.000632513    0.000215612
     228      15            6.2              0     0.00026194    0.000137793
     228      16            6.6              0    9.64506e-05    9.62389e-05
     228      17              7              0              0              0
     228      18            7.4              0              0              0
     228      19            7.8              0              0              0
     229       0            0.2      0.0224537      0.0251324     0.00153902
     229       1            0.6       0.200926       0.213985     0.00400204
     229       2              1       0.402546       0.352868     0.00473333
     229       3            1.4       0.396065       0.419513     0.00540729
     229       4            1.8       0.466435       0.456453     0.00538521
     229       5            2.2       0.515509       0.383303     0.00465365
     229       6            2.6       0.256019       0.282939     0.00458023
     229       7              3      0.0842593        0.16893     0.00458819
     229       8            3.4      0.0863426       0.105878     0.00324661
     229       9            3.8      0.0569444      0.0562955     0.00198228
     229      10            4.2         0.0125      0.0216956     0.00130722
     229      11            4.6              0     0.00796337    0.000737914
     229      12              5              0     0.00251193    0.000442717
     229      13            5.4              0     0.00154557    0.000357127
     229      14            5.8              0    0.000629751    0.000214688
     229      15            6.2              0    0.000260796    0.000137196
     229      16            6.6              0    9.60294e-05    9.58195e-05
     229      17              7              0              0              0
     229      18            7.4              0              0              0
     229      19            7.8              0              0              0
     230       0            0.2      0.0231481      0.0251238     0.00153235
     230       1            0.6       0.197685       0.213914     0.00398527
     230       2              1       0.374074        0.35296     0.00471365
     230       3            1.4       0.408796       0.419467     0.00538398
     230       4            1.8       0.420139       0.456295     0.00536411
     230       5            2.2       0.593056       0.384215     0.00472193
     230       6            2.6       0.253241        0.28281     0.00456214
     230       7              3      0.0909722       0.168591     0.00458075
     230       8            3.4      0.0706019       0.105725     0.00323612
     230       9            3.8       0.068287      0.0563476     0.00197435
     230      10            4.2              0      0.0216012     0.00130493
     230      11            4.6              0     0.00792874    0.000735517
     230      12              5              0     0.00250101    0.000440927
     230      13            5.4              0     0.00153885    0.000355638
     230      14            5.8              0    0.000627013    0.000213772
     230      15            6.2              0    0.000259662    0.000136604
     230      16            6.6              0    9.56119e-05    9.54038e-05
     230      17              7              0              0              0
     230      18            7.4              0              0              0
     230      19            7.8              0              0              0
     231       0            0.2       0.025463      0.0251253     0.00152572
     231       1            0.6       0.219213       0.213937     0.00396808
     231       2              1       0.343287       0.352918     0.00469343
     231       3            1.4        0.38588       0.419321     0.00536263
     231       4            1.8       0.475926        0.45638     0.00534156
     231       5            2.2       0.548843       0.384928     0.00475497
     231       6            2.6       0.272685       0.282766      0.0045426
     231       7              3      0.0930556       0.168264     0.00457257
     231       8            3.4      0.0893519       0.105654     0.00322288
     231       9            3.8      0.0462963      0.0563041     0.00196628
     231      10            4.2              0      0.0215077     0.00130263
     231      11            4.6              0     0.00789442    0.000733134
     231      12              5              0     0.00249018    0.000439151
     231      13            5.4              0     0.00153219    0.000354161
     231      14            5.8              0    0.000624299    0.000212864
     231      15            6.2              0    0.000258538    0.000136017
     231      16            6.6              0     9.5198e-05    9.49917e-05
     231      17              7              0              0              0
     231      18            7.4              0              0              0
     231      19            7.8              0              0              0
     232       0            0.2       0.024537      0.0251227     0.00151915
     232       1            0.6       0.214583        0.21394     0.00395098
     232       2              1       0.308333       0.352726     0.00467714
     232       3            1.4       0.422685       0.419336     0.00533954
     232       4            1.8       0.463889       0.456413     0.00531863
     232       5            2.2       0.519213       0.385506     0.00476957
     232       6            2.6       0.333796       0.282986     0.00452834
     232       7              3      0.0972222       0.167958      0.0045631
     232       8            3.4       0.062963        0.10547     0.00321424
     232       9            3.8      0.0527778      0.0562889     0.00195786
     232      10            4.2              0       0.021415     0.00130031
     232      11            4.6              0     0.00786039    0.000730763
     232      12              5              0     0.00247945     0.00043739
     232      13            5.4              0     0.00152558    0.000352696
     232      14            5.8              0    0.000621608    0.000211963
     232      15            6.2              0    0.000257423    0.000135436
     232      16            6.6              0    9.47877e-05    9.45832e-05
     232      17              7              0              0              0
     232      18            7.4              0              0              0
     232      19            7.8              0              0              0
     233       0            0.2      0.0342593      0.0251619     0.00151313
     233       1            0.6        0.19537        0.21386     0.00393482
     233       2              1       0.370833       0.352804     0.00465771
     233       3            1.4       0.421991       0.419347     0.00531663
     233       4            1.8       0.446065       0.456368     0.00529599
     233       5            2.2       0.459491       0.385824     0.00475966
     233       6            2.6       0.349537       0.283272      0.0045179
     233       7              3      0.0993056       0.167663     0.00455302
     233       8            3.4      0.0537037       0.105248     0.00320811
     233       9            3.8      0.0583333      0.0562977     0.00194948
     233      10            4.2      0.0111111      0.0213708     0.00129548
     233      11            4.6              0     0.00782666    0.000728405
     233      12              5              0      0.0024688    0.000435642
     233      13            5.4              0     0.00151904    0.000351243
     233      14            5.8              0     0.00061894    0.000211071
     233      15            6.2              0    0.000256319    0.000134859
     233      16            6.6              0    9.43809e-05    9.41781e-05
     233      17              7              0              0              0
     233      18            7.4              0              0              0
     233      19            7.8              0              0              0
     234       0            0.2      0.0344907      0.0252018     0.00150719
     234       1            0.6        0.23588       0.213954     0.00391913
     234       2              1       0.381481       0.352926     0.00463941
     234       3            1.4        0.40162       0.419271     0.00529445
     234       4            1.8       0.329861       0.455828     0.00530088
     234       5            2.2       0.511343        0.38636     0.00476945
     234       6            2.6       0.348843       0.283552     0.00450728
     234       7              3       0.128935       0.167498     0.00453657
     234       8            3.4      0.0608796       0.105058         0.0032
     234       9            3.8      0.0435185      0.0562431     0.00194191
     234      10            4.2      0.0231481      0.0213784     0.00128997
     234      11            4.6              0     0.00779321     0.00072606
     234      12              5              0     0.00245825    0.000433908
     234      13            5.4              0     0.00151254    0.000349802
     234      14            5.8              0    0.000616295    0.000210185
     234      15            6.2              0    0.000255223    0.000134287
     234      16            6.6              0    9.39775e-05    9.37765e-05
     234      17              7              0              0              0
     234      18            7.4              0              0              0
     234      19            7.8              0              0              0
     235       0            0.2      0.0527778      0.0253191     0.00150534
     235       1            0.6       0.286574       0.214263     0.00391462
     235       2              1       0.315972       0.352769     0.00462234
     235       3            1.4       0.366898       0.419048     0.00527661
     235       4            1.8       0.267593       0.455027      0.0053385
     235       5            2.2       0.615509       0.387336     0.00484781
     235       6            2.6       0.308796       0.283659     0.00448938
     235       7              3       0.161343       0.167471     0.00451734
     235       8            3.4      0.0782407       0.104944     0.00318842
     235       9            3.8      0.0435185      0.0561889      0.0019344
     235      10            4.2     0.00277778      0.0212993      0.0012869
     235      11            4.6              0     0.00776005    0.000723727
     235      12              5              0     0.00244779    0.000432187
     235      13            5.4              0     0.00150611    0.000348372
     235      14            5.8              0    0.000613672    0.000209307
     235      15            6.2              0    0.000254137     0.00013372
     235      16            6.6              0    9.35776e-05    9.33783e-05
     235      17              7              0              0              0
     235      18            7.4              0              0              0
     235      19            7.8              0              0              0
     236       0            0.2      0.0648148      0.0254865     0.00150823
     236       1            0.6       0.306944       0.214656     0.00391768
     236       2              1       0.328472       0.352666      0.0046039
     236       3            1.4       0.329167       0.418668     0.00526798
     236       4            1.8       0.266667       0.454228     0.00537521
     236       5            2.2       0.573611       0.388125      0.0048911
     236       6            2.6       0.313657       0.283786     0.00447215
     236       7              3       0.200926       0.167613     0.00450043
     236       8            3.4      0.0694444       0.104793     0.00317846
     236       9            3.8      0.0462963       0.056147     0.00192666
     236      10            4.2              0       0.021209     0.00128461
     236      11            4.6              0     0.00772717    0.000721407
     236      12              5              0     0.00243742    0.000430481
     236      13            5.4              0     0.00149973    0.000346955
     236      14            5.8              0    0.000611072    0.000208436
     236      15            6.2              0     0.00025306    0.000133158
     236      16            6.6              0    9.31811e-05    9.29835e-05
     236      17              7              0              0              0
     236      18            7.4              0              0              0
     236      19            7.8              0              0              0
     237       0            0.2      0.0731481      0.0256876     0.00151522
     237       1            0.6       0.236806       0.214749     0.00390227
     237       2              1        0.35162       0.352662     0.00458447
     237       3            1.4       0.345602       0.418359     0.00525477
     237       4            1.8       0.299306       0.453575     0.00539213
     237       5            2.2       0.587269       0.388965     0.00494211
     237       6            2.6        0.28588       0.283795     0.00445329
     237       7              3       0.199769       0.167749     0.00448348
     237       8            3.4      0.0743056       0.104665     0.00316765
     237       9            3.8      0.0462963      0.0561054     0.00191898
     237      10            4.2              0      0.0211195     0.00128231
     237      11            4.6              0     0.00769456    0.000719099
     237      12              5              0     0.00242714    0.000428787
     237      13            5.4              0      0.0014934    0.000345548
     237      14            5.8              0    0.000608494    0.000207573
     237      15            6.2              0    0.000251992      0.0001326
     237      16            6.6              0    9.27879e-05     9.2592e-05
     237      17              7              0              0              0
     237      18            7.4              0              0              0
     237      19            7.8              0              0              0
     238       0            0.2      0.0615741      0.0258384     0.00151634
     238       1            0.6       0.253935       0.214914     0.00388934
     238       2              1       0.371296        0.35274     0.00456588
     238       3            1.4       0.344444       0.418049     0.00524186
     238       4            1.8       0.240741       0.452681     0.00544313
     238       5            2.2       0.629861       0.389977     0.00502392
     238       6            2.6       0.273843       0.283754     0.00443478
     238       7              3       0.177083       0.167788     0.00446482
     238       8            3.4       0.100926       0.104649     0.00315438
     238       9            3.8      0.0462963      0.0560642     0.00191136
     238      10            4.2              0      0.0210308     0.00127998
     238      11            4.6              0     0.00766223    0.000716804
     238      12              5              0     0.00241694    0.000427107
     238      13            5.4              0     0.00148712    0.000344153
     238      14            5.8              0    0.000605937    0.000206716
     238      15            6.2              0    0.000250934    0.000132047
     238      16            6.6              0    9.23981e-05    9.22038e-05
     238      17              7              0              0              0
     238      18            7.4              0              0              0
     238      19            7.8              0              0              0
     239       0            0.2     0.00555556      0.0257535     0.00151236
     239       1            0.6       0.290972       0.215232     0.00388607
     239       2              1       0.409954       0.352979     0.00455305
     239       3            1.4        0.32338       0.417653     0.00523487
     239       4            1.8       0.283333       0.451972     0.00546628
     239       5            2.2       0.613194       0.390911     0.00508898
     239       6            2.6       0.231944       0.283537     0.00442152
     239       7              3       0.202778       0.167934     0.00444853
     239       8            3.4      0.0925926       0.104599     0.00314158
     239       9            3.8      0.0462963      0.0560234      0.0019038
     239      10            4.2              0      0.0209428     0.00127765
     239      11            4.6              0     0.00763017    0.000714522
     239      12              5              0     0.00240683    0.000425439
     239      13            5.4              0      0.0014809     0.00034277
     239      14            5.8              0    0.000603402    0.000205867
     239      15            6.2              0    0.000249884    0.000131499
     239      16            6.6              0    9.20115e-05    9.18188e-05
     239      17              7              0              0              0
     239      18            7.4              0              0              0
     239      19            7.8              0              0              0
     240       0            0.2      0.0231481      0.0257427      0.0015061
     240       1            0.6       0.206944       0.215198     0.00387003
     240       2              1       0.421759       0.353266     0.00454309
     240       3            1.4       0.389815       0.417537     0.00521434
     240       4            1.8       0.330324       0.451465     0.00546695
     240       5            2.2       0.577083       0.391687     0.00512655
     240       6            2.6       0.260648       0.283441     0.00440412
     240       7              3       0.173148       0.167956     0.00443005
     240       8            3.4      0.0708333       0.104458     0.00313164
     240       9            3.8      0.0462963      0.0559828      0.0018963
     240      10            4.2              0      0.0208555      0.0012753
     240      11            4.6              0     0.00759838    0.000712251
     240      12              5              0      0.0023968    0.000423785
     240      13            5.4              0     0.00147473    0.000341397
     240      14            5.8              0    0.000600887    0.000205025
     240      15            6.2              0    0.000248843    0.000130955
     240      16            6.6              0    9.16281e-05     9.1437e-05
     240      17              7              0              0              0
     240      18            7.4              0              0              0
     240      19            7.8              0              0              0
     241       0            0.2      0.0185185      0.0257127     0.00150015
     241       1            0.6       0.218981       0.215213       0.003854
     241       2              1       0.416898        0.35353      0.0045319
     241       3            1.4       0.334722       0.417193     0.00520402
     241       4            1.8       0.408565       0.451287     0.00544716
     241       5            2.2        0.52963       0.392259     0.00513713
     241       6            2.6       0.249537       0.283301     0.00438809
     241       7              3       0.230556       0.168216     0.00441928
     241       8            3.4      0.0462963       0.104217     0.00312793
     241       9            3.8      0.0462963      0.0559426     0.00188886
     241      10            4.2              0       0.020769     0.00127294
     241      11            4.6              0     0.00756685    0.000709994
     241      12              5              0     0.00238685    0.000422143
     241      13            5.4              0     0.00146861    0.000340035
     241      14            5.8              0    0.000598394    0.000204189
     241      15            6.2              0     0.00024781    0.000130416
     241      16            6.6              0    9.12479e-05    9.10584e-05
     241      17              7              0              0              0
     241      18            7.4              0              0              0
     241      19            7.8              0              0              0
     242       0            0.2              0      0.0256064     0.00149771
     242       1            0.6       0.217593       0.215223     0.00383809
     242       2              1       0.412963       0.353775     0.00451982
     242       3            1.4       0.410417       0.417165     0.00518259
     242       4            1.8       0.368519       0.450945     0.00543538
     242       5            2.2       0.504167       0.392722     0.00513668
     242       6            2.6       0.327083       0.283482     0.00437369
     242       7              3       0.152778       0.168152     0.00440148
     242       8            3.4      0.0601852       0.104035     0.00312029
     242       9            3.8      0.0462963      0.0559028     0.00188147
     242      10            4.2              0      0.0206832     0.00127057
     242      11            4.6              0     0.00753558    0.000707748
     242      12              5              0     0.00237699    0.000420514
     242      13            5.4              0     0.00146254    0.000338684
     242      14            5.8              0    0.000595921     0.00020336
     242      15            6.2              0    0.000246786    0.000129881
     242      16            6.6              0    9.08708e-05    9.06829e-05
     242      17              7              0              0              0
     242      18            7.4              0              0              0
     242      19            7.8              0              0              0
     243       0            0.2     0.00555556      0.0255239     0.00149382
     243       1            0.6       0.215046       0.215223     0.00382229
     243       2              1       0.352315       0.353769     0.00450123
     243       3            1.4       0.513194        0.41756      0.0051763
     243       4            1.8       0.317593       0.450396     0.00544064
     243       5            2.2       0.509491       0.393202     0.00513797
     243       6            2.6       0.306019       0.283574     0.00435667
     243       7              3       0.164583       0.168137     0.00438339
     243       8            3.4      0.0699074       0.103894     0.00311061
     243       9            3.8      0.0462963      0.0558632     0.00187414
     243      10            4.2              0       0.020598     0.00126819
     243      11            4.6              0     0.00750457    0.000705514
     243      12              5              0     0.00236721    0.000418897
     243      13            5.4              0     0.00145652    0.000337344
     243      14            5.8              0    0.000593469    0.000202538
     243      15            6.2              0     0.00024577     0.00012935
     243      16            6.6              0    9.04969e-05    9.03105e-05
     243      17              7              0              0              0
     243      18            7.4              0              0              0
     243      19            7.8              0              0              0
     244       0            0.2      0.0231481      0.0255142     0.00148773
     244       1            0.6       0.231944       0.215291     0.00380724
     244       2              1       0.361574       0.353801     0.00448289
     244       3            1.4       0.457639       0.417724     0.00515769
     244       4            1.8       0.364352       0.450044     0.00542976
     244       5            2.2       0.480556        0.39356     0.00512937
     244       6            2.6        0.30162       0.283648     0.00433945
     244       7              3       0.166667       0.168131     0.00436543
     244       8            3.4      0.0662037        0.10374      0.0031017
     244       9            3.8      0.0462963       0.055824     0.00186687
     244      10            4.2              0      0.0205136      0.0012658
     244      11            4.6              0     0.00747382    0.000703293
     244      12              5              0     0.00235751    0.000417293
     244      13            5.4              0     0.00145055    0.000336014
     244      14            5.8              0    0.000591037    0.000201723
     244      15            6.2              0    0.000244763    0.000128824
     244      16            6.6              0     9.0126e-05    8.99411e-05
     244      17              7              0              0              0
     244      18            7.4              0              0              0
     244      19            7.8              0              0              0
     245       0            0.2      0.0231481      0.0255045     0.00148169
     245       1            0.6       0.247222       0.215421     0.00379393
     245       2              1       0.381019       0.353913     0.00446597
     245       3            1.4       0.418056       0.417726     0.00513664
     245       4            1.8       0.386343       0.449784     0.00541382
     245       5            2.2       0.414583       0.393646     0.00510915
     245       6            2.6       0.361111       0.283964     0.00433324
     245       7              3       0.175926       0.168163     0.00434773
     245       8            3.4      0.0462963       0.103505     0.00309789
     245       9            3.8      0.0462963      0.0557851     0.00185966
     245      10            4.2              0      0.0204299      0.0012634
     245      11            4.6              0     0.00744331    0.000701084
     245      12              5              0     0.00234788      0.0004157
     245      13            5.4              0     0.00144463    0.000334695
